# tic_id: 188646744
# sector: 75
# n_points: 19470
# n_original: 19470
# cadence_seconds: 119.99909746373305
# time_start_btjd: 3339.7823703707395
# time_end_btjd: 3367.4793730420656
# duration_days: 27.697002671326118
# export_timestamp: 2026-01-15T17:56:36.896693+00:00
# data_ref: lc:188646744:75:pdcsap
# transform: none
#
time_btjd,flux,flux_err,quality
3339.7823703707395,0.9996371371315439,0.0002092628413404109,0
3339.783759232652,0.9999308247257239,0.00020928446352465457,0
3339.785148094563,1.0003658802067525,0.00020933110469054038,0
3339.7865369564734,1.0006567739691767,0.00020933570196252153,0
3339.7879258183852,1.0004902615965252,0.0002093452784756692,0
3339.789314680297,1.0002380344656026,0.00020930815925590453,0
3339.7907035422086,1.0008156871194522,0.0002093964759882663,0
3339.7920924041196,1.0003740381954798,0.00020933798013587717,0
3339.793481266031,1.000897043500184,0.00020938291608218543,0
3339.7948701279424,0.9998276764572962,0.00020924536625017992,0
3339.796258989854,1.0005174176411924,0.00020934215451340308,0
3339.797647851766,1.000192774391157,0.0002093281307875971,0
3339.7990367136767,1.0006251477936998,0.00020936509994803893,0
3339.8004255755873,1.0002578147944343,0.00020927891132970996,0
3339.8018144374987,1.0003078802595,0.00020932308333764747,0
3339.803203299411,1.0001649478268682,0.00020927618297838585,0
3339.8045921613225,1.0002484275197345,0.00020930845937455018,0
3339.805981023234,0.9998761773765785,0.00020928319484128885,0
3339.8073698851454,1.0001850634155107,0.00020927454596759138,0
3339.808758747056,0.9999841310356264,0.0002092813941294149,0
3339.810147608968,1.000296034412855,0.000209306344902274,0
3339.811536470647,0.9999754142805481,0.0002092825673204843,0
3339.8129253325583,1.0002737955120782,0.00020932245581684291,0
3339.814314194469,1.0000519652706596,0.00020928106672725604,0
3339.8157030563802,1.0004444427557284,0.0002093082683899575,0
3339.8170919182917,0.9998082313882751,0.00020926917111548286,0
3339.818480780203,1.0003177145472808,0.00020929258036984382,0
3339.819869642115,1.0001874102341857,0.00020925093208688114,0
3339.821258503793,1.0003617453357538,0.0002093228923530548,0
3339.8226473657037,1.0001304160663653,0.0002093049534430987,0
3339.824036227616,1.0003107858445262,0.00020932997242474087,0
3339.8254250895275,1.0002982694782598,0.00020930945522278348,0
3339.826813951439,1.0003238609771439,0.0002092915163128274,0
3339.8282028133494,1.0001460615241984,0.00020930427135526766,0
3339.829591675028,1.0000025703252153,0.00020927944335821818,0
3339.83098053694,1.000158689643735,0.00020927162663167458,0
