# tic_id: 188646744
# sector: 82
# n_points: 18133
# n_original: 18133
# cadence_seconds: 119.99992408964317
# time_start_btjd: 3533.395836686563
# time_end_btjd: 3559.2485963848135
# duration_days: 25.85275969825034
# export_timestamp: 2026-01-15T17:56:38.838268+00:00
# data_ref: lc:188646744:82:pdcsap
# transform: none
#
time_btjd,flux,flux_err,quality
3533.395836686563,1.0003621327017092,0.00020663126996301866,0
3533.3972255904077,1.0000507895445878,0.00020663330574962688,0
3533.3986144942523,0.9995373711418356,0.00020657683250033924,0
3533.400003398097,1.000235862746508,0.000206612789250822,0
3533.4013923019425,1.000243443275551,0.00020668996407042435,0
3533.402781205787,0.999687249030342,0.00020657026246174,0
3533.4041701096317,1.0002310978425382,0.0002066901755807213,0
3533.4055590134762,0.9999069760793158,0.00020664924833826005,0
3533.4069479173218,0.9998839096123707,0.00020663848775190233,0
3533.408336821166,0.9999189966325124,0.00020660573009466106,0
3533.40972572501,1.0000466744002503,0.00020665090076245503,0
3533.4111146288556,0.9994780264287565,0.00020656738063394394,0
3533.412503532701,0.9999564661046391,0.00020663647840408125,0
3533.4138924365448,1.0001267031282894,0.00020666893201527065,0
3533.41528134039,0.9995764650130429,0.00020658052071114243,0
3533.416670244235,1.0001556174319246,0.00020666659218261055,0
3533.4180591478457,0.9998675573282924,0.00020663963783914204,0
3533.4194480516903,0.9999872213938991,0.00020666359138027247,0
3533.420836955535,0.9999391391811122,0.00020662390676080584,0
3533.422225859381,0.9996596342459713,0.00020661715165069675,0
3533.423614762992,1.0001239957964883,0.00020663625367439072,0
3533.4250036668363,0.9992667462550021,0.00020658723616307084,0
3533.426392570682,1.0000634598574167,0.00020664115806940143,0
3533.427781474294,0.999782005643379,0.00020662986870730133,0
3533.4291703781378,1.0001530183933958,0.00020665843581678414,0
3533.4305592817504,0.999835719106312,0.00020664422496870731,0
3533.431948185595,1.0001012542093595,0.00020664078792638173,0
3533.4333370892073,1.0000428841357287,0.00020663137571816714,0
3533.4347259930523,0.9996796685012991,0.00020661666253313503,0
3533.436114896663,1.000020792308232,0.00020664068217123328,0
3533.4375038005082,0.9996707884529916,0.0002065841428249778,0
3533.4388927041205,0.9999191049257845,0.00020659150602719066,0
3533.4402816079646,0.9996582264334347,0.00020663304136175567,0
3533.441670511577,1.0000087717550354,0.00020664622109713485,0
3533.4430594151895,1.0000683330546587,0.00020665563330534944,0
3533.4444483190337,1.0000491651455072,0.00020656356022920514,0
3533.445837222645,1.0000438587751772,0.00020663236717268413,0
3533.4472261262576,0.9998758959102396,0.0002065959345240332,0
3533.4486150298694,0.9995835040757256,0.0002065846716007202,0
3533.450003933714,0.9997751831672403,0.00020663881823674134,0
3533.4513928373262,0.9999038355744265,0.00020665090076245503,0
3533.4527817409385,0.999733490257504,0.00020662070766756436,0
3533.4541706445502,0.9996586596065229,0.00020658522681524973,0
3533.455559548162,0.9999362152627671,0.00020662949856428163,0
3533.4569484520066,0.9997872037204371,0.00020661354275625492,0
3533.4583373556184,1.0000627018045125,0.00020664982999157668,0
3533.459726259231,0.9999700027636443,0.00020664846839404,0
3533.461115162843,1.0002056489236082,0.00020664993574672516,0
3533.462504066454,1.0002775556562442,0.00020666909064799338,0
3533.4638929700664,0.9999465031236111,0.00020661367495019051,0
3533.465281873677,0.999579388931388,0.00020660563755890612,0
3533.4666707772894,0.9995392121274603,0.0002066011033069151,0
3533.4680596809017,1.0002813459207658,0.00020661872475853036,0
3533.4694485845134,0.9998084292017573,0.00020663025206971454,0
3533.4708374878933,0.9998754627371514,0.00020662496431229061,0
3533.472226391504,0.9999463948303391,0.000206613119735661,0
3533.4736152951164,0.999769227037278,0.0002066344822756537,0
3533.475004198729,0.9998624675445064,0.00020658461872314599,0
3533.4763931023404,1.0004390209248593,0.0002067237528403633,0
3533.477782005719,1.0003362506096911,0.0002066978163901989,0
3533.479170909332,0.9998780617756805,0.00020662378778626378,0
3533.4805598129437,0.9996258467450941,0.00020662747599706698,0
3533.4819487165555,0.9998763290833278,0.00020663674279195244,0
3533.4833376199344,0.9999633968740498,0.00020666737212683058,0
3533.484726523546,1.0001903795722502,0.00020667707516170352,0
3533.486115426925,0.9999987004807355,0.00020664608890319926,0
3533.487504330537,1.0000092049281235,0.00020669414139878927,0
3533.4888932341496,1.0000531719965728,0.00020667037292916866,0
3533.4902821375285,1.0000474324531545,0.0002066446215505141,0
3533.4916710411403,1.0002400861841176,0.0002066831428633475,0
3533.4930599445192,1.0000842521656488,0.00020665661154047288,0
3533.494448848131,0.9998125443460949,0.0002066198351875894,0
3533.495837751511,1.0001683960380257,0.0002066609210627734,0
3533.4972266551226,0.9998905155019653,0.00020664973745582177,0
3533.498615558501,0.9999585236768078,0.00020664782064375558,0
3533.500004461881,0.9997398795605545,0.00020664335248873236,0
3533.501393365493,0.9997419371327234,0.00020662952500306877,0
3533.502782268871,1.0000257737987461,0.00020665688914773764,0
3533.50417117225,1.000053713462933,0.00020665121802790047,0
3533.505560075862,0.999877087136232,0.00020662103815240334,0
3533.5069489792413,0.9999175888199758,0.000206642942687532,0
3533.50833788262,1.0000760218769738,0.0002066751319108502,0
3533.509726786232,1.0002457174342638,0.00020668976577952096,0
3533.511115689612,0.9999545168257422,0.0002066459038316894,0
3533.5125045929904,0.9995758152534105,0.00020661136155631754,0
3533.513893496369,1.0002608784923497,0.0002066886685698555,0
3533.5152823997487,1.0001404563738387,0.00020667944143315073,0
