# tic_id: 188646744
# sector: 55
# n_points: 18876
# n_original: 18876
# cadence_seconds: 120.00026772147976
# time_start_btjd: 2797.1034851753184
# time_end_btjd: 2824.2660853937973
# duration_days: 27.16260021847893
# export_timestamp: 2026-01-15T17:56:34.931841+00:00
# data_ref: lc:188646744:55:pdcsap
# transform: none
#
time_btjd,flux,flux_err,quality
2797.1034851753184,0.999382240421092,0.00020619378081593277,0
2797.1048740833708,1.0002470387357172,0.00020640058249966802,0
2797.1062629914236,1.0001932261696584,0.00020637390951913374,0
2797.1076518994764,0.9997305031973994,0.00020632066950833543,0
2797.1090408075283,0.9998177316310914,0.00020639283488615631,0
2797.110429715582,1.0002743789910535,0.00020640527079912637,0
2797.111818623635,0.9997720560457876,0.0002063576858840024,0
2797.113207531455,0.999596622740713,0.000206363446929947,0
2797.114596439508,1.0000551144829795,0.000206371538881837,0
2797.1159853475615,1.000368659474733,0.00020645278949533142,0
2797.1173742556143,1.000053270100675,0.00020639200052777814,0
2797.1187631636667,0.9992544355767026,0.0002063211462845515,0
2797.1201520714862,1.0000619495468135,0.0002063644667012981,0
2797.1215409795395,1.0003899241177723,0.00020642822227641828,0
2797.122929887592,0.9998782707679075,0.00020637596230561973,0
2797.1243187954115,1.0000017358892277,0.00020637184348886394,0
2797.1257077034647,1.000155470578956,0.00020633371463535938,0
2797.1270966112847,0.9999416307247185,0.00020637481009643083,0
2797.128485519337,0.9996824407644075,0.00020631329272076957,0
2797.1298744271567,0.9999013797932512,0.00020634920986238277,0
2797.1312633352095,0.9997761787827033,0.0002062830571623983,0
2797.1326522430295,0.9998164297141706,0.0002063684530802161,0
2797.134041151082,0.9998426850387396,0.00020638890148237345,0
2797.1354300589023,0.9996591147529102,0.00020630754491860877,0
2797.1368189667223,0.9997499234581344,0.00020628371935158733,0
2797.1382078747747,0.9996483739383139,0.00020633094668454923,0
2797.1395967825943,1.0003507581170723,0.00020637157861318832,0
2797.1409856904143,0.9996399114783289,0.00020634321042833012,0
2797.142374598467,1.0000825632313926,0.00020637075749859393,0
2797.1437635062866,1.0004039197246706,0.00020640193336561363,0
2797.145152414107,1.0003749520731833,0.0002063435680104922,0
2797.146541321927,1.0001937686350422,0.0002063411708856279,0
2797.1479302297466,0.9996290621706557,0.0002063513156240039,0
2797.149319137566,0.9996656243375142,0.00020632055031428138,0
2797.150708045386,1.0002013631504132,0.0002063985429569658,0
2797.152096953206,0.9998752329617591,0.00020636943312021586,0
2797.153485861258,1.0001921412388912,0.00020638815983048173,0
2797.154874769079,1.0001718530335424,0.0002063737241061608,0
2797.156263676899,1.0000769215914025,0.00020638408074507729,0
2797.1576525844857,1.0003953487716088,0.00020643304301371445,0
2797.1590414923053,1.000251486951863,0.00020641150862128708,0
2797.1604304001253,1.0000425292860786,0.00020637190970778285,0
2797.1618193079453,1.000281431041041,0.000206396476926696,0
2797.1632082157644,1.0001116393759566,0.00020640732358561238,0
2797.1645971235853,1.0003946978131484,0.00020641926947858255,0
2797.1659860311725,0.9998960636324914,0.00020634462751319466,0
2797.167374938992,1.0003324227871047,0.00020640684680939627,0
2797.1687638468115,0.999855053249487,0.00020635404384346272,0
2797.1701527546315,1.0001725039920029,0.00020637396249426884,0
2797.1715416622187,1.000314087457137,0.00020644452537425229,0
2797.172930570038,0.999820335464933,0.00020636192389481223,0
