,logg,Teff,Z,aLSM,bLSM
146,3.5,7500,-4.5,0.35737242509369826,0.25234235489470974
147,4.0,7500,-4.5,0.30291974296377744,0.3114478219661974
148,4.5,7500,-4.5,0.2994237336530865,0.31385090623276424
149,5.0,7500,-4.5,0.2946771886823404,0.31750057736132714
150,3.5,7750,-4.5,0.37767130555736733,0.2530100737071689
151,4.0,7750,-4.5,0.29654142038046855,0.30383263211491196
152,4.5,7750,-4.5,0.28895798371068326,0.3188998914578939
153,5.0,7750,-4.5,0.2860071287208229,0.32075756498170693
154,3.5,8000,-4.5,0.37437094515511826,0.2768996336518792
155,4.0,8000,-4.5,0.3324264735184696,0.2832650354861562
156,4.5,8000,-4.5,0.27136833276806943,0.32061514649699313
157,5.0,8000,-4.5,0.269146184333474,0.3285329009762015
158,3.5,8250,-4.5,0.3781115182797459,0.2685758160382444
159,4.0,8250,-4.5,0.33706182765105386,0.29370755943683774
160,4.5,8250,-4.5,0.28080053674622585,0.3098370456479313
161,5.0,8250,-4.5,0.25758083753597516,0.33375341670203734
162,3.5,8500,-4.5,0.3469928846395942,0.280447468220844
163,4.0,8500,-4.5,0.34808833068185,0.28114571062910576
164,4.5,8500,-4.5,0.298636411693429,0.31450343392172564
165,5.0,8500,-4.5,0.24681205340448914,0.32706536495963107
166,3.5,8750,-4.5,0.32285959742211284,0.290673649361951
167,4.0,8750,-4.5,0.3366572486523003,0.28016091154428463
168,4.5,8750,-4.5,0.3127908158400977,0.3029362186990961
169,5.0,8750,-4.5,0.2573282512172591,0.3350512783790132
170,3.5,9000,-4.5,0.29422436987637435,0.2991149980249461
171,4.0,9000,-4.5,0.3059557479269005,0.2919367280797351
172,4.5,9000,-4.5,0.3170726821698742,0.28423773533128016
173,5.0,9000,-4.5,0.27963931406904763,0.3183604884471574
174,3.5,9250,-4.5,0.29422436987637435,0.2991149980249461
175,4.0,9250,-4.5,0.3059557479269005,0.2919367280797351
176,4.5,9250,-4.5,0.3170726821698742,0.28423773533128016
177,5.0,9250,-4.5,0.27963931406904763,0.3183604884471574
178,3.5,9500,-4.5,0.29422436987637435,0.2991149980249461
179,4.0,9500,-4.5,0.3059557479269005,0.2919367280797351
180,4.5,9500,-4.5,0.3170726821698742,0.28423773533128016
181,5.0,9500,-4.5,0.27963931406904763,0.3183604884471574
182,3.5,9750,-4.5,0.29422436987637435,0.2991149980249461
183,4.0,9750,-4.5,0.3059557479269005,0.2919367280797351
184,4.5,9750,-4.5,0.3170726821698742,0.28423773533128016
185,5.0,9750,-4.5,0.27963931406904763,0.3183604884471574
186,3.5,10000,-4.5,0.29422436987637435,0.2991149980249461
187,4.0,10000,-4.5,0.3059557479269005,0.2919367280797351
188,4.5,10000,-4.5,0.3170726821698742,0.28423773533128016
189,5.0,10000,-4.5,0.27963931406904763,0.3183604884471574
190,3.5,3750,-4.0,0.25329148363319615,0.3747891146845729
191,3.5,4000,-4.0,0.14091684635297375,0.4095522886703902
192,4.0,4000,-4.0,0.1280050965588625,0.42006394669979846
193,4.5,4000,-4.0,0.13811467615275894,0.4297458589232139
194,3.5,4250,-4.0,0.1657759268722653,0.380961593264513
195,4.0,4250,-4.0,0.11483067400924796,0.3890074069950556
196,3.5,4500,-4.0,0.2881494251168048,0.3354739797375724
197,4.0,4500,-4.0,0.19411119092466156,0.3620840761181369
198,4.5,4500,-4.0,0.13982449779732536,0.361815139743374
199,5.0,4500,-4.0,0.10701241005807731,0.36250797351422875
200,3.5,4750,-4.0,0.3592392323714086,0.321085979206959
201,4.0,4750,-4.0,0.26290977743874533,0.35182287883009467
202,4.5,4750,-4.0,0.19155176749837644,0.36073817278216724
203,5.0,4750,-4.0,0.14097038430913494,0.3594643669911903
204,3.5,5000,-4.0,0.32897270328078243,0.3198496810741543
205,4.0,5000,-4.0,0.30166123127909833,0.32510586108461614
206,4.5,5000,-4.0,0.26320572459649033,0.3318992977773995
207,5.0,5000,-4.0,0.2169122719336109,0.33564685882291
208,3.5,5250,-4.0,0.336922206863337,0.31833050608715396
209,4.0,5250,-4.0,0.31050225957103406,0.32870398913391297
210,4.5,5250,-4.0,0.28288607661181403,0.33297574357657667
211,5.0,5250,-4.0,0.2577312236188032,0.3395797567414624
212,3.5,5500,-4.0,0.34661301696199626,0.31171872616984414
213,4.0,5500,-4.0,0.3225286979227216,0.32650675167416854
214,4.5,5500,-4.0,0.29752050967645316,0.3358516731617986
215,5.0,5500,-4.0,0.27020550300220203,0.3412258825083998
216,3.5,5750,-4.0,0.35220402265116524,0.30571182739557934
217,4.0,5750,-4.0,0.32866492600328373,0.32280156388317055
218,4.5,5750,-4.0,0.3062472978553014,0.3332357322317609
219,5.0,5750,-4.0,0.280476648505336,0.34136674329340444
220,3.5,6000,-4.0,0.35582094152796445,0.2969096356386226
221,4.0,6000,-4.0,0.33412653126594,0.3157070166545229
222,4.5,6000,-4.0,0.31482261234143544,0.3279339277061289
223,5.0,6000,-4.0,0.29211972442047723,0.33821405234364393
224,3.5,6250,-4.0,0.3566848861939831,0.29182846389179423
225,4.0,6250,-4.0,0.33702087470976355,0.3097844140572326
226,4.5,6250,-4.0,0.31881602286804994,0.32312827236555725
227,5.0,6250,-4.0,0.2988820318185142,0.33315194393001896
228,3.5,6500,-4.0,0.3545967258600249,0.2870572271740085
229,4.0,6500,-4.0,0.3368111124291491,0.30340693621033843
230,4.5,6500,-4.0,0.32111141650036534,0.31637652650752823
231,5.0,6500,-4.0,0.30419743441806435,0.3270631948652275
232,3.5,6750,-4.0,0.34867250858152976,0.2873026414919374
233,4.0,6750,-4.0,0.335136837528657,0.30065494969279033
234,4.5,6750,-4.0,0.3212925508594981,0.31229883539251146
235,5.0,6750,-4.0,0.3062299415382738,0.3225273590007208
236,3.5,7000,-4.0,0.33415740269875643,0.29322002257140994
