logg,Teff,Z,aLSM,bLSM
5,5500,-2,0.106674212,0.259828569
3.5,5750,-2,0.133502447,0.253544897
4,5750,-2,0.12697866,0.258253111
4.5,5750,-2,0.118912395,0.258618613
5,5750,-2,0.109487005,0.258415419
3.5,6000,-2,0.130960675,0.25218799
4,6000,-2,0.124634443,0.256501692
4.5,6000,-2,0.119289024,0.257808338
5,6000,-2,0.112247222,0.25751172
3.5,6250,-2,0.125652885,0.252082188
4,6250,-2,0.12182337,0.256022811
4.5,6250,-2,0.118595028,0.257366711
5,6250,-2,0.112876863,0.257349388
3.5,6500,-2,0.125556245,0.241810639
4,6500,-2,0.12151957,0.248433091
4.5,6500,-2,0.117049859,0.252772278
5,6500,-2,0.112252336,0.254754635
3.5,6750,-2,0.106962015,0.254297324
4,6750,-2,0.109129812,0.255787458
4.5,6750,-2,0.110471437,0.256024533
5,6750,-2,0.109681715,0.255608152
3.5,7000,-2,0.093221898,0.256031676
4,7000,-2,0.098076753,0.255780938
4.5,7000,-2,0.101992359,0.255388336
5,7000,-2,0.103934729,0.254560106
3.5,7250,-2,0.085639938,0.254999671
4,7250,-2,0.090693066,0.255444078
4.5,7250,-2,0.095597852,0.254851886
5,7250,-2,0.099026011,0.253790417
3.5,7500,-2,0.095222133,0.223312462
4,7500,-2,0.081578112,0.252420148
4.5,7500,-2,0.085752177,0.252991084
5,7500,-2,0.084125179,0.253050035
3.5,7750,-2,0.109782921,0.218183893
4,7750,-2,0.075010851,0.244637894
4.5,7750,-2,0.080443887,0.250875962
5,7750,-2,0.084367009,0.250938977
3.5,8000,-2,0.131315566,0.201347552
4,8000,-2,0.095042334,0.22748103
4.5,8000,-2,0.072225644,0.242962
5,8000,-2,0.07680534,0.247396043
3.5,8250,-2,0.136485697,0.186124957
4,8250,-2,0.115426337,0.208642959
4.5,8250,-2,0.076976735,0.235537262
5,8250,-2,0.073350867,0.243244674
3.5,8500,-2,0.126737015,0.183358879
4,8500,-2,0.130245004,0.180612238
4.5,8500,-2,0.106395275,0.207842802
5,8500,-2,0.071589836,0.233001448
3.5,8750,-2,0.121202321,0.182173407
4,8750,-2,0.124112363,0.177917695
4.5,8750,-2,0.123615727,0.182883836
5,8750,-2,0.088693733,0.218629359
3.5,9000,-2,0.114830478,0.179004956
4,9000,-2,0.117086085,0.174957093
4.5,9000,-2,0.119456663,0.172368878
5,9000,-2,0.114692319,0.183234843
3.5,9250,-2,0.114830478,0.179004956
4,9250,-2,0.117086085,0.174957093
4.5,9250,-2,0.119456663,0.172368878
5,9250,-2,0.114692319,0.183234843
3.5,9500,-2,0.114830478,0.179004956
4,9500,-2,0.117086085,0.174957093
4.5,9500,-2,0.119456663,0.172368878
5,9500,-2,0.114692319,0.183234843
3.5,9750,-2,0.114830478,0.179004956
4,9750,-2,0.117086085,0.174957093
4.5,9750,-2,0.119456663,0.172368878
5,9750,-2,0.114692319,0.183234843
3.5,10000,-2,0.114830478,0.179004956
4,10000,-2,0.117086085,0.174957093
4.5,10000,-2,0.119456663,0.172368878
5,10000,-2,0.114692319,0.183234843
3.5,3500,-1.5,0.063489741,0.297873869
4,3500,-1.5,0.057154378,0.296183196
4.5,3500,-1.5,0.056592422,0.29984482
5,3500,-1.5,0.057730878,0.303049945
3.5,3750,-1.5,0.092054152,0.279631302
4,3750,-1.5,0.06608699,0.282089692
4.5,3750,-1.5,0.055931932,0.284716553
5,3750,-1.5,0.054074339,0.288190689
3.5,4000,-1.5,0.215310024,0.23203381
4,4000,-1.5,0.134055452,0.256473255
4.5,4000,-1.5,0.084664995,0.267929653
5,4000,-1.5,0.063765962,0.270340483
3.5,4250,-1.5,0.2439208,0.250298924
4,4250,-1.5,0.196146482,0.248445007
4.5,4250,-1.5,0.133428348,0.258964284
5,4250,-1.5,0.088661282,0.266129697
3.5,4500,-1.5,0.207965027,0.276592952
4,4500,-1.5,0.19894609,0.280281212
4.5,4500,-1.5,0.172390945,0.279917005
5,4500,-1.5,0.135025028,0.275761775
3.5,4750,-1.5,0.180174244,0.282973963
4,4750,-1.5,0.173848251,0.289290014
4.5,4750,-1.5,0.161251274,0.293740204
5,4750,-1.5,0.142125586,0.288200947
3.5,5000,-1.5,0.152320089,0.27634416
4,5000,-1.5,0.146533925,0.283372576
4.5,5000,-1.5,0.137233558,0.291519514
5,5000,-1.5,0.12482042,0.297235571
3.5,5250,-1.5,0.144181532,0.266223829
4,5250,-1.5,0.137585794,0.272605414
4.5,5250,-1.5,0.131482019,0.278920814
5,5250,-1.5,0.11831307,0.285996279
3.5,5500,-1.5,0.1388239,0.25573286
4,5500,-1.5,0.132331529,0.260361612
4.5,5500,-1.5,0.124948023,0.264057155
5,5500,-1.5,0.115787866,0.268282115
3.5,5750,-1.5,0.136274627,0.252459341
4,5750,-1.5,0.130300606,0.256660438
4.5,5750,-1.5,0.124063002,0.259124846
5,5750,-1.5,0.115329907,0.261360912
3.5,6000,-1.5,0.132260568,0.250674022
4,6000,-1.5,0.126594774,0.254688891
4.5,6000,-1.5,0.122173072,0.25619822
5,6000,-1.5,0.115850651,0.256529897
3.5,6250,-1.5,0.12628678,0.250551095
4,6250,-1.5,0.123019258,0.254226037
4.5,6250,-1.5,0.120318298,0.255402664
5,6250,-1.5,0.11538464,0.255545834
3.5,6500,-1.5,0.115426714,0.251933409
4,6500,-1.5,0.115359376,0.254224914
4.5,6500,-1.5,0.115296618,0.254669134
5,6500,-1.5,0.112924016,0.254558107
3.5,6750,-1.5,0.106537875,0.253289404
4,6750,-1.5,0.10898156,0.254514223
4.5,6750,-1.5,0.110611857,0.254421662
5,6750,-1.5,0.11057721,0.253728797
3.5,7000,-1.5,0.092767895,0.255064565
4,7000,-1.5,0.097690475,0.254741714
4.5,7000,-1.5,0.101884877,0.254010799
5,7000,-1.5,0.104051219,0.252961091
3.5,7250,-1.5,0.085062792,0.253566103
4,7250,-1.5,0.090163894,0.254406833
4.5,7250,-1.5,0.095321529,0.253470342
5,7250,-1.5,0.09878135,0.252395386
3.5,7500,-1.5,0.097602297,0.219779414
4,7500,-1.5,0.081218254,0.251253405
4.5,7500,-1.5,0.085506148,0.251752957
5,7500,-1.5,0.089966835,0.25108646
3.5,7750,-1.5,0.107997664,0.223289245
4,7750,-1.5,0.075047564,0.243098385
4.5,7750,-1.5,0.080379206,0.249693421
5,7750,-1.5,0.084065796,0.249634176
3.5,8000,-1.5,0.131719515,0.200000171
4,8000,-1.5,0.096450964,0.227543348
4.5,8000,-1.5,0.07510587,0.243270785
5,8000,-1.5,0.076707061,0.246121831
3.5,8250,-1.5,0.135435965,0.185595466
4,8250,-1.5,0.117195727,0.206802538
4.5,8250,-1.5,0.081555693,0.23519702
5,8250,-1.5,0.0723202,0.241996879
3.5,8500,-1.5,0.126399247,0.182400611
4,8500,-1.5,0.129433775,0.179855525
4.5,8500,-1.5,0.108685305,0.205101013
5,8500,-1.5,0.07772489,0.231593734
3.5,8750,-1.5,0.121228115,0.1813074
4,8750,-1.5,0.123669717,0.177165714
4.5,8750,-1.5,0.123636874,0.181287264
5,8750,-1.5,0.089195538,0.216872477
3.5,9000,-1.5,0.114660927,0.179458876
4,9000,-1.5,0.116870294,0.174665845
4.5,9000,-1.5,0.118870069,0.171937439
5,9000,-1.5,0.115511034,0.18102421
3.5,9250,-1.5,0.114660927,0.179458876
4,9250,-1.5,0.116870294,0.174665845
4.5,9250,-1.5,0.118870069,0.171937439
5,9250,-1.5,0.115511034,0.18102421
3.5,9500,-1.5,0.114660927,0.179458876
4,9500,-1.5,0.116870294,0.174665845
4.5,9500,-1.5,0.118870069,0.171937439
5,9500,-1.5,0.115511034,0.18102421
3.5,9750,-1.5,0.114660927,0.179458876
4,9750,-1.5,0.116870294,0.174665845
4.5,9750,-1.5,0.118870069,0.171937439
5,9750,-1.5,0.115511034,0.18102421
3.5,10000,-1.5,0.114660927,0.179458876
4,10000,-1.5,0.116870294,0.174665845
4.5,10000,-1.5,0.118870069,0.171937439
5,10000,-1.5,0.115511034,0.18102421
3.5,3500,-1,0.08473952,0.303069359
4,3500,-1,0.063389404,0.300008818
4.5,3500,-1,0.059392882,0.299415394
5,3500,-1,0.057377529,0.301839332
3.5,3750,-1,0.142143236,0.27058132
4,3750,-1,0.085103628,0.287459093
4.5,3750,-1,0.059739658,0.279978365
5,3750,-1,0.053717001,0.292503748
3.5,4000,-1,0.294722585,0.203622343
4,4000,-1,0.192430925,0.239718998
4.5,4000,-1,0.113221814,0.267868737
5,4000,-1,0.076223309,0.27465997
3.5,4250,-1,0.296918425,0.222508332
4,4250,-1,0.261105191,0.226511446
4.5,4250,-1,0.186541941,0.24521651
5,4250,-1,0.116906003,0.264791455
3.5,4500,-1,0.255367329,0.242538419
4,4500,-1,0.251300123,0.248160636
4.5,4500,-1,0.236404468,0.251759048
5,4500,-1,0.196572943,0.252248749
3.5,4750,-1,0.2245106,0.25771423
4,4750,-1,0.222746643,0.260710485
4.5,4750,-1,0.21727882,0.266371329
5,4750,-1,0.233525929,0.257825212
3.5,5000,-1,0.183770185,0.268936612
4,5000,-1,0.183478619,0.271682337
4.5,5000,-1,0.179119122,0.277391276
5,5000,-1,0.172551945,0.284879254
3.5,5250,-1,0.16467155,0.268017122
4,5250,-1,0.163096828,0.27207176
4.5,5250,-1,0.159632923,0.277315543
5,5250,-1,0.153240492,0.284543596
3.5,5500,-1,0.14796761,0.25947706
4,5500,-1,0.144713586,0.26440803
4.5,5500,-1,0.140552795,0.269341804
5,5500,-1,0.133890513,0.275602416
3.5,5750,-1,0.14164636,0.253991642
4,5750,-1,0.137417913,0.258944003
4.5,5750,-1,0.133756376,0.262614939
5,5750,-1,0.127689164,0.266811728
3.5,6000,-1,0.133146153,0.250398106
4,6000,-1,0.1296813,0.254333654
4.5,6000,-1,0.127327008,0.256402122
5,6000,-1,0.121930665,0.25768655
3.5,6250,-1,0.126971833,0.250168832
4,6250,-1,0.124654079,0.253328026
4.5,6250,-1,0.122905022,0.254272625
5,6250,-1,0.119354182,0.254882058
3.5,6500,-1,0.114664337,0.251600596
4,6500,-1,0.115631422,0.253324404
4.5,6500,-1,0.116132754,0.253508219
5,6500,-1,0.114752542,0.253001701
3.5,6750,-1,0.105607828,0.252741784
4,6750,-1,0.108453717,0.253626635
4.5,6750,-1,0.110583369,0.253372338
5,6750,-1,0.1110993,0.252400788
3.5,7000,-1,0.091715316,0.254499109
4,7000,-1,0.096548819,0.254029817
4.5,7000,-1,0.101078006,0.253157083
5,7000,-1,0.103767387,0.251727423
3.5,7250,-1,0.083672815,0.251452982
4,7250,-1,0.089085273,0.253536981
4.5,7250,-1,0.094370649,0.252524424
5,7250,-1,0.098091758,0.251153786
3.5,7500,-1,0.092834689,0.232921406
4,7500,-1,0.0795262,0.249535072
4.5,7500,-1,0.084621415,0.250680857
5,7500,-1,0.088968396,0.249903966
3.5,7750,-1,0.110363034,0.219483069
4,7750,-1,0.077532938,0.244898105
4.5,7750,-1,0.079715991,0.248764107
5,7750,-1,0.083151962,0.248400483
3.5,8000,-1,0.131616371,0.199514557
4,8000,-1,0.098396052,0.222400184
4.5,8000,-1,0.071905298,0.240226841
5,8000,-1,0.076198556,0.244840251
3.5,8250,-1,0.133003078,0.186389743
4,8250,-1,0.117544533,0.205229872
4.5,8250,-1,0.079861511,0.232290902
5,8250,-1,0.070442696,0.240163241
3.5,8500,-1,0.125001474,0.181458872
4,8500,-1,0.127351804,0.179655543
4.5,8500,-1,0.110715509,0.201945954
5,8500,-1,0.07329853,0.229887102
3.5,8750,-1,0.120733825,0.179435879
4,8750,-1,0.1224266,0.176094156
4.5,8750,-1,0.123070035,0.179288927
5,8750,-1,0.094257875,0.212388894
3.5,9000,-1,0.115155977,0.177362811
4,9000,-1,0.116528497,0.172861647
4.5,9000,-1,0.11766861,0.170897116
5,9000,-1,0.116404446,0.177621829
3.5,9250,-1,0.115155977,0.177362811
4,9250,-1,0.116528497,0.172861647
4.5,9250,-1,0.11766861,0.170897116
5,9250,-1,0.116404446,0.177621829
3.5,9500,-1,0.115155977,0.177362811
4,9500,-1,0.116528497,0.172861647
4.5,9500,-1,0.11766861,0.170897116
5,9500,-1,0.116404446,0.177621829
3.5,9750,-1,0.115155977,0.177362811
4,9750,-1,0.116528497,0.172861647
4.5,9750,-1,0.11766861,0.170897116
5,9750,-1,0.116404446,0.177621829
3.5,10000,-1,0.115155977,0.177362811
4,10000,-1,0.116528497,0.172861647
4.5,10000,-1,0.11766861,0.170897116
5,10000,-1,0.116404446,0.177621829
3.5,3500,-0.5,0.146447584,0.286503024
4,3500,-0.5,0.090249655,0.298961466
4.5,3500,-0.5,0.068326231,0.302153225
5,3500,-0.5,0.060379477,0.298260918
3.5,3750,-0.5,0.240892943,0.23023973
4,3750,-0.5,0.133178604,0.279945808
4.5,3750,-0.5,0.084487344,0.291204883
5,3750,-0.5,0.06466748,0.289650362
3.5,4000,-0.5,0.173504008,0.251528449
4,4000,-0.5,0.269552551,0.214080331
4.5,4000,-0.5,0.165279693,0.258801879
5,4000,-0.5,0.100935323,0.277683436
3.5,4250,-0.5,0.327805177,0.201360188
4,4250,-0.5,0.31374256,0.20684543
4.5,4250,-0.5,0.251069652,0.224355686
5,4250,-0.5,0.162799796,0.256341487
3.5,4500,-0.5,0.290357445,0.219798551
4,4500,-0.5,0.289555107,0.220795802
4.5,4500,-0.5,0.283709312,0.226159898
5,4500,-0.5,0.252280899,0.233680114
3.5,4750,-0.5,0.261775527,0.234024179
4,4750,-0.5,0.24615464,0.246113456
4.5,4750,-0.5,0.263181109,0.234981905
5,4750,-0.5,0.254627505,0.242436866
3.5,5000,-0.5,0.219482929,0.251651954
4,5000,-0.5,0.220945067,0.252177487
4.5,5000,-0.5,0.220296084,0.254871591
5,5000,-0.5,0.218209354,0.258892521
3.5,5250,-0.5,0.19502651,0.258764884
4,5250,-0.5,0.196291436,0.259880743
4.5,5250,-0.5,0.196468136,0.26204358
5,5250,-0.5,0.194027721,0.266588422
3.5,5500,-0.5,0.164411884,0.262241803
4,5500,-0.5,0.166724496,0.264077654
4.5,5500,-0.5,0.166756047,0.266300976
5,5500,-0.5,0.164138481,0.270492435
3.5,5750,-0.5,0.150103763,0.259626258
4,5750,-0.5,0.151251575,0.263048588
4.5,5750,-0.5,0.15222717,0.265199341
5,5750,-0.5,0.148944112,0.268878122
3.5,6000,-0.5,0.13572252,0.254499386
4,6000,-0.5,0.135047258,0.25834794
4.5,6000,-0.5,0.135313134,0.260133404
5,6000,-0.5,0.132824527,0.262887052
3.5,6250,-0.5,0.12676475,0.253137681
4,6250,-0.5,0.127027073,0.255724797
4.5,6250,-0.5,0.127067496,0.257107098
5,6250,-0.5,0.125866199,0.258597597
3.5,6500,-0.5,0.113357161,0.25288931
4,6500,-0.5,0.11540755,0.254312013
4.5,6500,-0.5,0.116830944,0.254772804
5,6500,-0.5,0.117098573,0.254608113
3.5,6750,-0.5,0.103687441,0.253585347
4,6750,-0.5,0.107198388,0.254438716
4.5,6750,-0.5,0.110111265,0.254084853
5,6750,-0.5,0.111562538,0.253052592
3.5,7000,-0.5,0.089690806,0.254942313
4,7000,-0.5,0.09463097,0.254424029
4.5,7000,-0.5,0.099510659,0.253409157
5,7000,-0.5,0.102663945,0.251978301
3.5,7250,-0.5,0.082296174,0.249001025
4,7250,-0.5,0.087135055,0.253681984
4.5,7250,-0.5,0.092410469,0.252608785
5,7250,-0.5,0.096424718,0.251344184
3.5,7500,-0.5,0.103072811,0.215981705
4,7500,-0.5,0.077451935,0.247126818
4.5,7500,-0.5,0.082817693,0.250414277
5,7500,-0.5,0.086900684,0.249731073
3.5,7750,-0.5,0.112003151,0.219633483
4,7750,-0.5,0.077247405,0.235919323
4.5,7750,-0.5,0.078307229,0.248102052
5,7750,-0.5,0.081065872,0.248079696
3.5,8000,-0.5,0.130843328,0.200894441
4,8000,-0.5,0.100124737,0.224951024
4.5,8000,-0.5,0.07110914,0.238468008
5,8000,-0.5,0.075004661,0.244106181
3.5,8250,-0.5,0.128897576,0.190767
4,8250,-0.5,0.1180639,0.205330881
4.5,8250,-0.5,0.083977361,0.232421506
5,8250,-0.5,0.069308444,0.238939223
3.5,8500,-0.5,0.121760116,0.183184544
4,8500,-0.5,0.123290436,0.182824888
4.5,8500,-0.5,0.111228182,0.20075577
5,8500,-0.5,0.07878962,0.228636852
3.5,8750,-0.5,0.118461907,0.179043347
4,8750,-0.5,0.119177878,0.177355815
4.5,8750,-0.5,0.120486931,0.179870781
5,8750,-0.5,0.094984365,0.21039347
3.5,9000,-0.5,0.114345731,0.175124581
4,9000,-0.5,0.114500095,0.171747339
4.5,9000,-0.5,0.114901705,0.170988304
5,9000,-0.5,0.114880159,0.17621702
3.5,9250,-0.5,0.114345731,0.175124581
4,9250,-0.5,0.114500095,0.171747339
4.5,9250,-0.5,0.114901705,0.170988304
5,9250,-0.5,0.114880159,0.17621702
3.5,9500,-0.5,0.114345731,0.175124581
4,9500,-0.5,0.114500095,0.171747339
4.5,9500,-0.5,0.114901705,0.170988304
5,9500,-0.5,0.114880159,0.17621702
3.5,9750,-0.5,0.114345731,0.175124581
4,9750,-0.5,0.114500095,0.171747339
4.5,9750,-0.5,0.114901705,0.170988304
5,9750,-0.5,0.114880159,0.17621702
3.5,10000,-0.5,0.114345731,0.175124581
4,10000,-0.5,0.114500095,0.171747339
4.5,10000,-0.5,0.114901705,0.170988304
5,10000,-0.5,0.114880159,0.17621702
3.5,3500,-0.3,0.188527067,0.266931443
4,3500,-0.3,0.104816399,0.301363675
4.5,3500,-0.3,0.075112329,0.303783044
5,3500,-0.3,0.063606455,0.300654909
3.5,3750,-0.3,0.286597463,0.207724588
4,3750,-0.3,0.16655688,0.268224466
4.5,3750,-0.3,0.100072072,0.288085241
5,3750,-0.3,0.07068288,0.288432614
3.5,4000,-0.3,0.348836401,0.185838072
4,4000,-0.3,0.299899441,0.202581298
4.5,4000,-0.3,0.195953673,0.249249849
5,4000,-0.3,0.117320883,0.276548581
3.5,4250,-0.3,0.336252371,0.195075698
4,4250,-0.3,0.328035052,0.199752642
4.5,4250,-0.3,0.27624456,0.216907209
5,4250,-0.3,0.186764278,0.250553578
3.5,4500,-0.3,0.299660441,0.214312672
4,4500,-0.3,0.300177778,0.214013009
4.5,4500,-0.3,0.296935876,0.217654009
5,4500,-0.3,0.286372979,0.222402239
3.5,4750,-0.3,0.270802696,0.229318677
4,4750,-0.3,0.274315524,0.226943175
4.5,4750,-0.3,0.275362228,0.227194912
5,4750,-0.3,0.270215716,0.232850796
3.5,5000,-0.3,0.230692541,0.246190985
4,5000,-0.3,0.233486477,0.245539359
4.5,5000,-0.3,0.234923615,0.246357336
5,5000,-0.3,0.233489083,0.24971303
3.5,5250,-0.3,0.205679716,0.254730284
4,5250,-0.3,0.209045442,0.254044303
4.5,5250,-0.3,0.210374452,0.255226084
5,5250,-0.3,0.209489809,0.258390249
3.5,5500,-0.3,0.172905448,0.261908652
4,5500,-0.3,0.176130907,0.262382838
4.5,5500,-0.3,0.178579401,0.262650096
5,5500,-0.3,0.17710006,0.266102071
3.5,5750,-0.3,0.156010018,0.261727653
4,5750,-0.3,0.158168903,0.26390023
4.5,5750,-0.3,0.161013894,0.264447028
5,5750,-0.3,0.159415954,0.26744803
3.5,6000,-0.3,0.137139885,0.257875125
4,6000,-0.3,0.138289862,0.26103114
4.5,6000,-0.3,0.139911157,0.262350695
5,6000,-0.3,0.140106851,0.264598821
3.5,6250,-0.3,0.127111554,0.255502324
4,6250,-0.3,0.128312068,0.258259846
4.5,6250,-0.3,0.12964976,0.25962947
5,6250,-0.3,0.129458471,0.261189743
3.5,6500,-0.3,0.112498082,0.254453995
4,6500,-0.3,0.11519567,0.255909338
4.5,6500,-0.3,0.117238908,0.256641281
5,6500,-0.3,0.118378823,0.256580877
3.5,6750,-0.3,0.102554541,0.254745837
4,6750,-0.3,0.106466321,0.255542439
4.5,6750,-0.3,0.109711907,0.255381752
5,6750,-0.3,0.111874134,0.254478612
3.5,7000,-0.3,0.088677153,0.255592171
4,7000,-0.3,0.093656091,0.25501939
4.5,7000,-0.3,0.098539398,0.254165959
5,7000,-0.3,0.102051032,0.252835498
3.5,7250,-0.3,0.080757944,0.249203295
4,7250,-0.3,0.086156995,0.253959363
4.5,7250,-0.3,0.091272282,0.253120051
5,7250,-0.3,0.095449743,0.251957315
3.5,7500,-0.3,0.100308264,0.222853308
4,7500,-0.3,0.076749618,0.246985632
4.5,7500,-0.3,0.081700245,0.250568568
5,7500,-0.3,0.085845478,0.249980821
3.5,7750,-0.3,0.11123278,0.223522796
4,7750,-0.3,0.078700959,0.243338534
4.5,7750,-0.3,0.077503914,0.248109451
5,7750,-0.3,0.08002629,0.248172177
3.5,8000,-0.3,0.130265396,0.20163856
4,8000,-0.3,0.1009359,0.223592304
4.5,8000,-0.3,0.071083038,0.237420488
5,8000,-0.3,0.074220647,0.244017095
3.5,8250,-0.3,0.127216771,0.193135491
4,8250,-0.3,0.118961217,0.205305128
4.5,8250,-0.3,0.083888697,0.231553606
5,8250,-0.3,0.068908651,0.238379979
3.5,8500,-0.3,0.120038565,0.18523325
4,8500,-0.3,0.121343867,0.185391507
4.5,8500,-0.3,0.111774029,0.200760834
5,8500,-0.3,0.076077776,0.228479647
3.5,8750,-0.3,0.117035082,0.180046384
4,8750,-0.3,0.117377108,0.179248011
4.5,8750,-0.3,0.118826726,0.181645214
5,8750,-0.3,0.096290111,0.209608757
3.5,9000,-0.3,0.11355657,0.174800862
4,9000,-0.3,0.11315178,0.172180769
4.5,9000,-0.3,0.113179902,0.172203184
5,9000,-0.3,0.113649518,0.176848181
3.5,9250,-0.3,0.11355657,0.174800862
4,9250,-0.3,0.11315178,0.172180769
4.5,9250,-0.3,0.113179902,0.172203184
5,9250,-0.3,0.113649518,0.176848181
3.5,9500,-0.3,0.11355657,0.174800862
4,9500,-0.3,0.11315178,0.172180769
4.5,9500,-0.3,0.113179902,0.172203184
5,9500,-0.3,0.113649518,0.176848181
3.5,9750,-0.3,0.11355657,0.174800862
4,9750,-0.3,0.11315178,0.172180769
4.5,9750,-0.3,0.113179902,0.172203184
5,9750,-0.3,0.113649518,0.176848181
3.5,10000,-0.3,0.11355657,0.174800862
4,10000,-0.3,0.11315178,0.172180769
4.5,10000,-0.3,0.113179902,0.172203184
5,10000,-0.3,0.113649518,0.176848181
3.5,3500,-0.2,0.214805884,0.254509421
4,3500,-0.2,0.118905373,0.29923186
4.5,3500,-0.2,0.073766445,0.301810244
5,3500,-0.2,0.064752578,0.299978905
3.5,3750,-0.2,0.304988334,0.198426919
4,3750,-0.2,0.1872074,0.25934628
4.5,3750,-0.2,0.109908212,0.286305154
5,3750,-0.2,0.075451958,0.290905821
3.5,4000,-0.2,0.352659167,0.181547198
4,4000,-0.2,0.313247117,0.197327357
4.5,4000,-0.2,0.21285471,0.243104415
5,4000,-0.2,0.127293485,0.275338716
3.5,4250,-0.2,0.339567778,0.192554191
4,4250,-0.2,0.333705223,0.196003456
4.5,4250,-0.2,0.288338022,0.21267212
5,4250,-0.2,0.199563029,0.247720334
3.5,4500,-0.2,0.303576128,0.212278352
4,4500,-0.2,0.304594497,0.21145047
4.5,4500,-0.2,0.302579502,0.214030954
5,4500,-0.2,0.280003965,0.224526615
3.5,4750,-0.2,0.275995713,0.226435084
4,4750,-0.2,0.279280653,0.224196719
4.5,4750,-0.2,0.280569268,0.224156324
5,4750,-0.2,0.276720446,0.22883575
3.5,5000,-0.2,0.235336457,0.244194247
4,5000,-0.2,0.239348058,0.24254339
4.5,5000,-0.2,0.241158743,0.242963099
5,5000,-0.2,0.239950356,0.246052267
3.5,5250,-0.2,0.210870457,0.252754344
4,5250,-0.2,0.214923706,0.251460778
4.5,5250,-0.2,0.216119963,0.252659694
5,5250,-0.2,0.216391396,0.254840686
3.5,5500,-0.2,0.176942088,0.261584971
4,5500,-0.2,0.181013656,0.26131718
4.5,5500,-0.2,0.184332175,0.260795866
5,5500,-0.2,0.182855892,0.264280579
3.5,5750,-0.2,0.158827579,0.262726354
4,5750,-0.2,0.161986281,0.26406186
4.5,5750,-0.2,0.165491321,0.263824804
5,5750,-0.2,0.165766157,0.265810853
3.5,6000,-0.2,0.138145043,0.259771442
4,6000,-0.2,0.139917538,0.262529174
4.5,6000,-0.2,0.14254099,0.26348233
5,6000,-0.2,0.143767887,0.265220699
3.5,6250,-0.2,0.127050424,0.257454678
4,6250,-0.2,0.128878119,0.260050578
4.5,6250,-0.2,0.130957266,0.261272199
5,6250,-0.2,0.131698538,0.26259062
3.5,6500,-0.2,0.111980383,0.255483933
4,6500,-0.2,0.115018441,0.25720595
4.5,6500,-0.2,0.117438804,0.257961925
5,6500,-0.2,0.11944587,0.25769916
3.5,6750,-0.2,0.101933523,0.255625433
4,6750,-0.2,0.106002895,0.256459161
4.5,6750,-0.2,0.109461124,0.256418793
5,6750,-0.2,0.112033506,0.25558292
3.5,7000,-0.2,0.088167205,0.256089002
4,7000,-0.2,0.093067637,0.255494369
4.5,7000,-0.2,0.098043466,0.254790336
5,7000,-0.2,0.101709307,0.253594683
3.5,7250,-0.2,0.081111501,0.247433916
4,7250,-0.2,0.085675116,0.254186561
4.5,7250,-0.2,0.090646819,0.253652427
5,7250,-0.2,0.094957368,0.252536177
3.5,7500,-0.2,0.097482155,0.230151184
4,7500,-0.2,0.076033653,0.246911314
4.5,7500,-0.2,0.081088267,0.250787406
5,7500,-0.2,0.085338876,0.250397928
3.5,7750,-0.2,0.112101004,0.22195529
4,7750,-0.2,0.078502754,0.239310437
4.5,7750,-0.2,0.076556589,0.247924109
5,7750,-0.2,0.079523937,0.248200825
3.5,8000,-0.2,0.130050242,0.201837004
4,8000,-0.2,0.10181737,0.222404131
4.5,8000,-0.2,0.071818206,0.237649202
5,8000,-0.2,0.073755008,0.243936742
3.5,8250,-0.2,0.126475574,0.194241141
4,8250,-0.2,0.119498478,0.205166778
4.5,8250,-0.2,0.083941585,0.230711446
5,8250,-0.2,0.068600805,0.238189012
3.5,8500,-0.2,0.119166801,0.186520358
4,8500,-0.2,0.120410891,0.186806708
4.5,8500,-0.2,0.112432888,0.200567431
5,8500,-0.2,0.077119086,0.228400754
3.5,8750,-0.2,0.116250891,0.18088732
4,8750,-0.2,0.116432639,0.180526141
4.5,8750,-0.2,0.1178577,0.182917322
5,8750,-0.2,0.097375763,0.209037397
3.5,9000,-0.2,0.113085353,0.174860995
4,9000,-0.2,0.112410215,0.172691499
4.5,9000,-0.2,0.112242742,0.173164727
5,9000,-0.2,0.11289399,0.177577601
3.5,9250,-0.2,0.113085353,0.174860995
4,9250,-0.2,0.112410215,0.172691499
4.5,9250,-0.2,0.112242742,0.173164727
5,9250,-0.2,0.11289399,0.177577601
3.5,9500,-0.2,0.113085353,0.174860995
4,9500,-0.2,0.112410215,0.172691499
4.5,9500,-0.2,0.112242742,0.173164727
5,9500,-0.2,0.11289399,0.177577601
3.5,9750,-0.2,0.113085353,0.174860995
4,9750,-0.2,0.112410215,0.172691499
4.5,9750,-0.2,0.112242742,0.173164727
5,9750,-0.2,0.11289399,0.177577601
3.5,10000,-0.2,0.113085353,0.174860995
4,10000,-0.2,0.112410215,0.172691499
4.5,10000,-0.2,0.112242742,0.173164727
5,10000,-0.2,0.11289399,0.177577601
3.5,3500,-0.1,0.24006433,0.240447777
4,3500,-0.1,0.134360417,0.294997875
4.5,3500,-0.1,0.085447726,0.305716444
5,3500,-0.1,0.067673046,0.298662696
3.5,3750,-0.1,0.319295235,0.190444108
4,3750,-0.1,0.209789139,0.248721701
4.5,3750,-0.1,0.121384594,0.284488777
5,3750,-0.1,0.082021715,0.289414293
3.5,4000,-0.1,0.35583437,0.178095926
4,4000,-0.1,0.324104471,0.193081864
