logg,Teff,Z,aLSM,bLSM
3.5,7750,-5,0.15780907439893654,0.23633414452829882
4,7750,-5,0.11345951911642348,0.2709233390671652
4.5,7750,-5,0.12036442790272638,0.2722639378684887
5,7750,-5,0.12489399638973454,0.27003838322190227
3.5,8000,-5,0.17370274107921288,0.22637580644917993
4,8000,-5,0.13431244012327176,0.2470658918460322
4.5,8000,-5,0.10607262158062063,0.26936592545893767
5,8000,-5,0.11296106662152841,0.2697272850246106
3.5,8250,-5,0.17464573752120086,0.2165448435634488
4,8250,-5,0.15133160345799643,0.23335443924022312
4.5,8250,-5,0.10765066081223576,0.260345468
5,8250,-5,0.10649881414532215,0.2675522170784893
3.5,8500,-5,0.15813399202194797,0.21826110978402802
4,8500,-5,0.16241379636098544,0.2112117090794457
4.5,8500,-5,0.13569316939921652,0.23486370422325858
5,8500,-5,0.096115575,0.25924439407019945
3.5,8750,-5,0.1490803774473463,0.21874563253173912
4,8750,-5,0.15348934807626963,0.20955917278961309
4.5,8750,-5,0.14984267567958665,0.2137121565336082
5,8750,-5,0.11544728173122691,0.24456850521922813
3.5,9000,-5,0.13879134727855238,0.2172909320363058
4,9000,-5,0.14148259451787304,0.20910899259193633
4.5,9000,-5,0.14539747554814017,0.20190072815238924
5,9000,-5,0.1380869439970788,0.21216695317984516
3.5,9250,-5,0.13879134727855238,0.2172909320363058
4,9250,-5,0.14148259451787304,0.20910899259193633
4.5,9250,-5,0.14539747554814017,0.20190072815238924
5,9250,-5,0.1380869439970788,0.21216695317984516
3.5,9500,-5,0.13879134727855238,0.2172909320363058
4,9500,-5,0.14148259451787304,0.20910899259193633
4.5,9500,-5,0.14539747554814017,0.20190072815238924
5,9500,-5,0.1380869439970788,0.21216695317984516
3.5,9750,-5,0.13879134727855238,0.2172909320363058
4,9750,-5,0.14148259451787304,0.20910899259193633
4.5,9750,-5,0.14539747554814017,0.20190072815238924
5,9750,-5,0.1380869439970788,0.21216695317984516
3.5,10000,-5,0.13879134727855238,0.2172909320363058
4,10000,-5,0.14148259451787304,0.20910899259193633
4.5,10000,-5,0.14539747554814017,0.20190072815238924
5,10000,-5,0.1380869439970788,0.21216695317984516
3.5,3750,-4.5,0.039147099552515496,0.3539431003961625
3.5,4000,-4.5,0.036885391,0.2729133200311364
4,4000,-4.5,0.029079067719220596,0.28074199418124074
3.5,4250,-4.5,0.059835784031453954,0.26732534157914856
4,4250,-4.5,0.042672318,0.2573497730087841
4.5,4250,-4.5,0.035785409,0.2558868284461283
3.5,4500,-4.5,0.12347300525188609,0.279020732
4,4500,-4.5,0.083014366,0.270450471
4.5,4500,-4.5,0.057959946986731056,0.2593314833061721
5,4500,-4.5,0.043928799463524425,0.24754782061803401
3.5,4750,-4.5,0.16905209442323377,0.2849765805003888
4,4750,-4.5,0.11865491862117972,0.2844414089816151
4.5,4750,-4.5,0.084506858,0.2732276530308361
5,4750,-4.5,0.060832321,0.2613351359357676
3.5,5000,-4.5,0.14194780431190043,0.29582408985498315
4,5000,-4.5,0.1336897442618759,0.2856693976164346
4.5,5000,-4.5,0.11508976342935073,0.27895038595929494
5,5000,-4.5,0.0964093,0.2835211188024258
3.5,5250,-4.5,0.1489881077469021,0.29531485946875546
4,5250,-4.5,0.13866928174791482,0.293554493
4.5,5250,-4.5,0.12926117622379152,0.2840610299685278
5,5250,-4.5,0.11868917171613125,0.2962203178869356
3.5,5500,-4.5,0.15906904263794497,0.28743207981044916
4,5500,-4.5,0.149116462,0.29146803901440127
4.5,5500,-4.5,0.13785497216328593,0.2913746117182306
5,5500,-4.5,0.12565471001083098,0.2872138189368242
3.5,5750,-4.5,0.16483794367475493,0.2810755154073299
4,5750,-4.5,0.1555101599187157,0.2864342785856987
4.5,5750,-4.5,0.14506015716067225,0.28865179601991175
5,5750,-4.5,0.13265584170725572,0.28890884057397825
3.5,6000,-4.5,0.16675611789403488,0.274733922
4,6000,-4.5,0.1601338180650436,0.279816755
4.5,6000,-4.5,0.1528496475105671,0.28282202786117566
5,6000,-4.5,0.141724487,0.2861706968117213
3.5,6250,-4.5,0.1661662571369183,0.2713702534959707
4,6250,-4.5,0.1617094803804318,0.2753477501935133
4.5,6250,-4.5,0.1572435874154181,0.27753407679766245
5,6250,-4.5,0.14684529925930648,0.28182447020650003
3.5,6500,-4.5,0.1611656045945779,0.2692747699607477
4,6500,-4.5,0.15904719360645872,0.27182891317581964
4.5,6500,-4.5,0.1565156575796635,0.27324824023127536
5,6500,-4.5,0.15076724494498656,0.275585062
3.5,6750,-4.5,0.1549674344837044,0.2698603622443921
4,6750,-4.5,0.15472589206919063,0.27102579276478106
4.5,6750,-4.5,0.1540785817162451,0.2713828159629908
5,6750,-4.5,0.1513087552714465,0.27206012714755023
3.5,7000,-4.5,0.1423861816670502,0.27272041252328016
4,7000,-4.5,0.14492710779971146,0.2717025299453446
4.5,7000,-4.5,0.14715308117119424,0.27035118719921863
5,7000,-4.5,0.14728514213843083,0.2695812677188117
3.5,7250,-4.5,0.1345251538600156,0.2744903927440838
4,7250,-4.5,0.13687632310898748,0.2728381324208366
4.5,7250,-4.5,0.14035645042555406,0.2707731349063404
5,7250,-4.5,0.14252789732341758,0.2690077235299466
3.5,7500,-4.5,0.13556528969921375,0.25243141106544004
4,7500,-4.5,0.1251802648452469,0.2734609003821063
4.5,7500,-4.5,0.12836485579156742,0.2718807301499521
5,7500,-4.5,0.13259730190488475,0.2694464589646599
3.5,7750,-4.5,0.15797309674381246,0.23601241345044577
4,7750,-4.5,0.1134713420249157,0.27082910967836943
4.5,7750,-4.5,0.12041966699654885,0.27210046974912006
5,7750,-4.5,0.1248292777867678,0.2699225457721015
3.5,8000,-4.5,0.17369933394924073,0.2262937025322959
4,8000,-4.5,0.13440181304759385,0.24694341497350336
4.5,8000,-4.5,0.1060771763004705,0.2692530156889173
5,8000,-4.5,0.11298394101509432,0.2695791689526978
3.5,8250,-4.5,0.1745940004003609,0.21649642844143605
4,8250,-4.5,0.15139399951201873,0.23323290041895867
4.5,8250,-4.5,0.10759719293842025,0.26005528111699333
5,8250,-4.5,0.10652968,0.26739486326857803
3.5,8500,-4.5,0.1580648948252963,0.2182445441782824
4,8500,-4.5,0.16238138127921614,0.21114145683966445
4.5,8500,-4.5,0.135747109,0.23470342273960126
5,8500,-4.5,0.096125322,0.25912907970578813
3.5,8750,-4.5,0.14902214373604686,0.21870637083811897
4,8750,-4.5,0.15344248086354084,0.20951176673069757
4.5,8750,-4.5,0.14990353804278425,0.21355488627047972
5,8750,-4.5,0.11552816862137902,0.2444052975783308
3.5,9000,-4.5,0.13875724848206633,0.21722017736499333
4,9000,-4.5,0.14144394379325478,0.20905090948541807
4.5,9000,-4.5,0.1453551686361943,0.2018530917738866
5,9000,-4.5,0.13810022344530887,0.21205392324187525
3.5,9250,-4.5,0.13875724848206633,0.21722017736499333
4,9250,-4.5,0.14144394379325478,0.20905090948541807
4.5,9250,-4.5,0.1453551686361943,0.2018530917738866
5,9250,-4.5,0.13810022344530887,0.21205392324187525
3.5,9500,-4.5,0.13875724848206633,0.21722017736499333
4,9500,-4.5,0.14144394379325478,0.20905090948541807
4.5,9500,-4.5,0.1453551686361943,0.2018530917738866
5,9500,-4.5,0.13810022344530887,0.21205392324187525
3.5,9750,-4.5,0.13875724848206633,0.21722017736499333
4,9750,-4.5,0.14144394379325478,0.20905090948541807
4.5,9750,-4.5,0.1453551686361943,0.2018530917738866
5,9750,-4.5,0.13810022344530887,0.21205392324187525
3.5,10000,-4.5,0.13875724848206633,0.21722017736499333
4,10000,-4.5,0.14144394379325478,0.20905090948541807
4.5,10000,-4.5,0.1453551686361943,0.2018530917738866
5,10000,-4.5,0.13810022344530887,0.21205392324187525
3.5,3750,-4,0.055426785108199095,0.3394410915738737
3.5,4000,-4,0.039256182,0.2928774120450232
4,4000,-4,0.035104477,0.30210815208587005
4.5,4000,-4,0.037997432,0.3186502787749016
3.5,4250,-4,0.061424632,0.2765491798379677
4,4250,-4,0.041057739,0.2703344861339605
3.5,4500,-4,0.12623351412241224,0.2813695393894067
4,4500,-4,0.083736496,0.2747298720121598
4.5,4500,-4,0.059434364,0.2618689959727718
5,4500,-4,0.044007150779499134,0.25686111704382425
3.5,4750,-4,0.1712782943831759,0.28477425482543933
4,4750,-4,0.1208295164170393,0.28507652569167213
4.5,4750,-4,0.085917996,0.27510116272111135
5,4750,-4,0.061643757,0.2635946050971023
3.5,5000,-4,0.14224581807736394,0.2957659272627481
4,5000,-4,0.134334012,0.2856806484766504
4.5,5000,-4,0.12041266311153959,0.2748488285099018
5,5000,-4,0.10045289146344098,0.2630407792556924
3.5,5250,-4,0.149608311,0.29436860079789895
4,5250,-4,0.13953718733535872,0.2924471074120944
4.5,5250,-4,0.1293531085671372,0.28432637151223755
5,5250,-4,0.12057629006314217,0.2796510938335977
3.5,5500,-4,0.15964718817977436,0.28654505117751305
4,5500,-4,0.1502115926208542,0.2897471400643872
4.5,5500,-4,0.13848310357763519,0.2905805235065152
5,5500,-4,0.12618527256552192,0.28663047466269176
3.5,5750,-4,0.16489056468005092,0.280572244
4,5750,-4,0.15604915710840955,0.2854743785174723
4.5,5750,-4,0.14572217262183412,0.2877925404273373
5,5750,-4,0.13316495070979165,0.2880815325851786
3.5,6000,-4,0.167154658,0.2737458415828943
4,6000,-4,0.16089500080460462,0.27860831001856323
4.5,6000,-4,0.15353829336250918,0.28165943690058687
5,6000,-4,0.14235287889276416,0.2849783538802233
3.5,6250,-4,0.1663702582967127,0.2706766233261966
4,6250,-4,0.16212019903042044,0.27442204200881853
4.5,6250,-4,0.15661627414442403,0.27720857869363047
5,6250,-4,0.1475868206917204,0.2801736447440927
3.5,6500,-4,0.16181163648352984,0.26836568062539135
4,6500,-4,0.15891414278586558,0.27134377765329226
4.5,6500,-4,0.15653107597301522,0.27269974631344346
5,6500,-4,0.1511279387632195,0.27479701848466465
3.5,6750,-4,0.15514573973612172,0.26929865149386595
4,6750,-4,0.15515354013849048,0.2702700874320675
4.5,6750,-4,0.15430712245283348,0.2707421915015064
5,6750,-4,0.15131649214720108,0.27156573049091115
3.5,7000,-4,0.14240807300192382,0.27231272645072074
4,7000,-4,0.14532240740093294,0.2709501145354527
4.5,7000,-4,0.14731602190679413,0.2698079154801066
5,7000,-4,0.1474725016268447,0.2690173851937769
3.5,7250,-4,0.1346439516171332,0.27407101014433705
4,7250,-4,0.13690679612795606,0.2724706015205495
4.5,7250,-4,0.14059745558055908,0.2702609548624749
5,7250,-4,0.1428354582823842,0.2684812265796153
3.5,7500,-4,0.13593153924531787,0.2538361914843345
4,7500,-4,0.12529052006813413,0.27308289894544235
4.5,7500,-4,0.1285213421918401,0.2714967569447213
5,7500,-4,0.13284920232795977,0.2690357537274544
3.5,7750,-4,0.15831944981679466,0.2354680566618872
4,7750,-4,0.11364016135412272,0.2704097442254136
4.5,7750,-4,0.12052489480943812,0.2717791182576876
5,7750,-4,0.1250423442666865,0.2695486571029758
3.5,8000,-4,0.17376504343033114,0.22604599143777587
4,8000,-4,0.13459684059579158,0.2466405886793705
4.5,8000,-4,0.10612917829055803,0.2690308785123185
5,8000,-4,0.11311373592554477,0.26929026684347324
3.5,8250,-4,0.17451552180282584,0.21636360592960005
4,8250,-4,0.15151840695958782,0.2329693711094683
4.5,8250,-4,0.10757752765485942,0.25961300073836807
5,8250,-4,0.10652218392930704,0.26717806668617944
3.5,8500,-4,0.15794395847907927,0.2181896799860318
4,8500,-4,0.16231832568366658,0.2110105044914973
4.5,8500,-4,0.13585119917395685,0.23443428330937377
5,8500,-4,0.096243155,0.25889181151801455
3.5,8750,-4,0.14892855070747452,0.2186191261633097
4,8750,-4,0.15332759825519293,0.20946493586709616
4.5,8750,-4,0.14998753341376814,0.21330734867755158
5,8750,-4,0.11564325440330622,0.2441463716622023
3.5,9000,-4,0.13869774384914235,0.2170799348233826
4,9000,-4,0.14135353476090975,0.2089607313846476
4.5,9000,-4,0.14526173122251337,0.20179128597337467
5,9000,-4,0.13818463303817569,0.21181047572157718
3.5,9250,-4,0.13869774384914235,0.2170799348233826
4,9250,-4,0.14135353476090975,0.2089607313846476
4.5,9250,-4,0.14526173122251337,0.20179128597337467
5,9250,-4,0.13818463303817569,0.21181047572157718
3.5,9500,-4,0.13869774384914235,0.2170799348233826
4,9500,-4,0.14135353476090975,0.2089607313846476
4.5,9500,-4,0.14526173122251337,0.20179128597337467
5,9500,-4,0.13818463303817569,0.21181047572157718
3.5,9750,-4,0.13869774384914235,0.2170799348233826
4,9750,-4,0.14135353476090975,0.2089607313846476
4.5,9750,-4,0.14526173122251337,0.20179128597337467
5,9750,-4,0.13818463303817569,0.21181047572157718
3.5,10000,-4,0.13869774384914235,0.2170799348233826
4,10000,-4,0.14135353476090975,0.2089607313846476
4.5,10000,-4,0.14526173122251337,0.20179128597337467
5,10000,-4,0.13818463303817569,0.21181047572157718
3.5,3500,-3.5,0.074502143,0.35027644343640885
3.5,3750,-3.5,0.070941511,0.3223722989230733
4,3750,-3.5,0.071640903,0.3301797693767762
3.5,4000,-3.5,0.05097304,0.3168868246454742
4,4000,-3.5,0.049081398,0.3171287206247131
4.5,4000,-3.5,0.053410712483398334,0.32192288844334777
3.5,4250,-3.5,0.067950228,0.29924006946002063
4,4250,-3.5,0.047658645,0.29709740758155756
4.5,4250,-3.5,0.040515233,0.2999829151431033
3.5,4500,-3.5,0.1318218919153876,0.28704446248783133
4,4500,-3.5,0.0879111,0.2830264296808738
4.5,4500,-3.5,0.061096551,0.27528075355416287
5,4500,-3.5,0.046452752411497156,0.268728582
3.5,4750,-3.5,0.1771394523932333,0.28347838361750277
4,4750,-3.5,0.12064369735415185,0.2671109066449353
4.5,4750,-3.5,0.094121154,0.262591553
5,4750,-3.5,0.063392495,0.2705912631882674
3.5,5000,-3.5,0.24327877248275448,0.24465042484823987
4,5000,-3.5,0.1806098475353126,0.2838701623399866
4.5,5000,-3.5,0.13193837462708685,0.2935931827124786
5,5000,-3.5,0.099143661,0.286153091
3.5,5250,-3.5,0.27697293047519383,0.20763531040693994
4,5250,-3.5,0.2192927346955131,0.2583707984612789
4.5,5250,-3.5,0.16277268823628574,0.2904460025142979
5,5250,-3.5,0.12147249862028386,0.2965832037354302
3.5,5500,-3.5,0.16078805760001655,0.2849149426776761
4,5500,-3.5,0.15104699500650592,0.28880339419676954
4.5,5500,-3.5,0.13893781504834782,0.29021726128388925
5,5500,-3.5,0.12602660561379034,0.28761352446217875
3.5,5750,-3.5,0.16551508455573577,0.27947224284168415
4,5750,-3.5,0.15675933854575874,0.28414867242016983
4.5,5750,-3.5,0.14636662125016767,0.28665669953401096
5,5750,-3.5,0.13436631578323951,0.28649078644583664
3.5,6000,-3.5,0.16964798221889102,0.27113982845451906
4,6000,-3.5,0.16255166809132068,0.27665543986489505
4.5,6000,-3.5,0.15408560047776565,0.2804783081377759
5,6000,-3.5,0.14285364262206066,0.28411072693440836
3.5,6250,-3.5,0.16700926858797058,0.2693974441626125
4,6250,-3.5,0.16260133345889183,0.273273297
4.5,6250,-3.5,0.15871549021630968,0.27493639784204277
5,6250,-3.5,0.14815139629659965,0.2794855022496898
3.5,6500,-3.5,0.16217411003426166,0.26734053229147053
4,6500,-3.5,0.16017235420455975,0.2696732081009761
4.5,6500,-3.5,0.15741197304367416,0.2712805341737828
5,6500,-3.5,0.15157971804393458,0.27359782438958247
3.5,6750,-3.5,0.15539040229881537,0.2685016942528646
4,6750,-3.5,0.1552742845320284,0.26940277445722294
4.5,6750,-3.5,0.15487164345989418,0.2695359853607585
5,6750,-3.5,0.15250328312741687,0.26998422960496604
3.5,7000,-3.5,0.14263639250835433,0.2717115591577348
4,7000,-3.5,0.14530171050193424,0.2704176587682229
4.5,7000,-3.5,0.14754493220657378,0.26892901741919256
5,7000,-3.5,0.14798849852247178,0.2679075820245764
3.5,7250,-3.5,0.13475247429431414,0.2735770674422586
4,7250,-3.5,0.13712071045983232,0.2717730141423927
4.5,7250,-3.5,0.14074560806676586,0.26951817733698324
5,7250,-3.5,0.1432699495092081,0.2675029450123151
3.5,7500,-3.5,0.13520568050866008,0.2576758205490564
4,7500,-3.5,0.12530071219634928,0.27262901199171513
4.5,7500,-3.5,0.12862193724136894,0.27086341118966556
5,7500,-3.5,0.13289974033611313,0.26834372919564525
3.5,7750,-3.5,0.15873242379081343,0.23469571447743193
4,7750,-3.5,0.11379654263526374,0.2698621369460836
4.5,7750,-3.5,0.12061006107375301,0.2712369703630074
5,7750,-3.5,0.12506496165832343,0.26895444748229325
3.5,8000,-3.5,0.17371457790360673,0.22584788546979584
4,8000,-3.5,0.1348959403200359,0.24625079329003832
4.5,8000,-3.5,0.10623524515764106,0.2685435463988385
5,8000,-3.5,0.11319459634650894,0.2687526364738505
3.5,8250,-3.5,0.17432023714966421,0.21626125750350736
4,8250,-3.5,0.1516803678983333,0.23261746308280956
4.5,8250,-3.5,0.10767539044440153,0.258977725
5,8250,-3.5,0.10664007734134018,0.2667008007892424
3.5,8500,-3.5,0.15775677089557996,0.21810716119433038
4,8500,-3.5,0.16218773760151345,0.21080757986285553
4.5,8500,-3.5,0.1360830009508044,0.2339191905486587
5,8500,-3.5,0.096533653,0.25847300411653346
3.5,8750,-3.5,0.1487821844432752,0.21846952098682457
4,8750,-3.5,0.15316015820607234,0.20933909989880803
4.5,8750,-3.5,0.15016307802292356,0.2128176223968535
5,8750,-3.5,0.11589062904688452,0.24367643044904835
3.5,9000,-3.5,0.13858640686767282,0.21684024459155818
4,9000,-3.5,0.14122820337542827,0.2087877065302279
4.5,9000,-3.5,0.14512514818676225,0.2016505884911789
5,9000,-3.5,0.13832568332903655,0.2113759161575039
3.5,9250,-3.5,0.13858640686767282,0.21684024459155818
4,9250,-3.5,0.14122820337542827,0.2087877065302279
4.5,9250,-3.5,0.14512514818676225,0.2016505884911789
5,9250,-3.5,0.13832568332903655,0.2113759161575039
3.5,9500,-3.5,0.13858640686767282,0.21684024459155818
4,9500,-3.5,0.14122820337542827,0.2087877065302279
4.5,9500,-3.5,0.14512514818676225,0.2016505884911789
5,9500,-3.5,0.13832568332903655,0.2113759161575039
3.5,9750,-3.5,0.13858640686767282,0.21684024459155818
4,9750,-3.5,0.14122820337542827,0.2087877065302279
4.5,9750,-3.5,0.14512514818676225,0.2016505884911789
5,9750,-3.5,0.13832568332903655,0.2113759161575039
3.5,10000,-3.5,0.13858640686767282,0.21684024459155818
4,10000,-3.5,0.14122820337542827,0.2087877065302279
4.5,10000,-3.5,0.14512514818676225,0.2016505884911789
5,10000,-3.5,0.13832568332903655,0.2113759161575039
3.5,3500,-3,0.074902511,0.3393079547789348
4,3500,-3,0.077882043,0.35373382133774756
3.5,3750,-3,0.078862686,0.30975468309747656
4,3750,-3,0.074600991,0.32055792409425327
4.5,3750,-3,0.073452565,0.33711709116524186
5,3750,-3,0.080142175,0.35743349360450394
3.5,4000,-3,0.084193457,0.31663215402761696
4,4000,-3,0.070985447,0.31575802043429885
4.5,4000,-3,0.068645563,0.3135499220405926
5,4000,-3,0.069510155,0.3153804997490793
3.5,4250,-3,0.090272579,0.31872330593617176
4,4250,-3,0.066402455,0.3150771130979539
4.5,4250,-3,0.059254197,0.3124078681069307
5,4250,-3,0.059147562,0.31524697255680784
3.5,4500,-3,0.13303111193412706,0.2840508852575408
4,4500,-3,0.1008648124728159,0.2849097343121096
4.5,4500,-3,0.072615299,0.28663504251138694
5,4500,-3,0.052986007,0.2904321966182448
3.5,4750,-3,0.14024261969003732,0.29182993356089715
4,4750,-3,0.12571753834524096,0.2771246602566731
4.5,4750,-3,0.098816671,0.27163590982894437
5,4750,-3,0.072119314,0.27563047301477994
3.5,5000,-3,0.1491602470619908,0.28991813281302486
4,5000,-3,0.1401376281675408,0.2858799878214512
4.5,5000,-3,0.12400155619918304,0.2778777241783191
5,5000,-3,0.10484734009664054,0.2728103427369888
3.5,5250,-3,0.15357718800097858,0.29071108212161156
4,5250,-3,0.14351232418374127,0.29021796514963855
4.5,5250,-3,0.13240125052559681,0.2841194661161149
5,5250,-3,0.11807852225625852,0.2778816205590078
3.5,5500,-3,0.16189871663351987,0.283338139
4,5500,-3,0.1527460131817373,0.28678407535712414
4.5,5500,-3,0.1417032429236713,0.2874107868063401
5,5500,-3,0.1283269095393179,0.28542287107537057
3.5,5750,-3,0.166543014,0.2776352891172034
4,5750,-3,0.15860723901368254,0.28192363648286334
4.5,5750,-3,0.14764696459626364,0.2852285224943687
5,5750,-3,0.13547645543769674,0.2855783531161383
3.5,6000,-3,0.16843630917004945,0.27116403052352966
4,6000,-3,0.16231322920871352,0.27579977981170894
4.5,6000,-3,0.15476343493116212,0.27915733253313835
5,6000,-3,0.14393395674256604,0.2824241206471633
3.5,6250,-3,0.1673387024220876,0.2682960263008659
4,6250,-3,0.16291084521445265,0.27217536538200554
4.5,6250,-3,0.158239788,0.2743790939912618
5,6250,-3,0.14894843923166776,0.2778384632766659
3.5,6500,-3,0.1617807924509034,0.26673834117956885
4,6500,-3,0.15977613328963866,0.26901939490350024
4.5,6500,-3,0.15753366606364466,0.27018954219228863
5,6500,-3,0.15199307212035307,0.272434516
3.5,6750,-3,0.15551285416522878,0.26763651163272983
4,6750,-3,0.155159712,0.26854616703652306
4.5,6750,-3,0.15511045139388496,0.26835223975633515
5,6750,-3,0.15246554919594593,0.26882372221973705
3.5,7000,-3,0.14251418241845634,0.27110261144788744
4,7000,-3,0.1452193931417156,0.269629921
4.5,7000,-3,0.1477452698152756,0.26785666141815334
5,7000,-3,0.14830191845496188,0.266794221
3.5,7250,-3,0.134603947,0.27312789936232124
4,7250,-3,0.13701303354501554,0.271168136
4.5,7250,-3,0.14087927864821878,0.2685950086059299
5,7250,-3,0.14310857623586362,0.2666233751628096
3.5,7500,-3,0.1351956970040638,0.2589201895055457
4,7500,-3,0.12521816139411937,0.27210965840018136
4.5,7500,-3,0.12868588537841438,0.27019030826496987
5,7500,-3,0.13302122545288453,0.26748079223709287
3.5,7750,-3,0.15912874933130688,0.23418162910285895
4,7750,-3,0.11387565773293663,0.26933785931892257
4.5,7750,-3,0.12069684324514748,0.27063223040536105
5,7750,-3,0.12512862417006562,0.2682197065985332
3.5,8000,-3,0.17371957886303396,0.22560034115624286
4,8000,-3,0.13526904558837427,0.24603070352753828
4.5,8000,-3,0.10625119655401924,0.26803201324782444
5,8000,-3,0.11337359140274422,0.26810210891097114
3.5,8250,-3,0.1740105893336447,0.21625050563406448
4,8250,-3,0.1519507876591631,0.23217330186471852
4.5,8250,-3,0.10797413620001407,0.25836944590106364
5,8250,-3,0.10778395991212729,0.2658601604129576
3.5,8500,-3,0.15741564274413317,0.21815121289683326
4,8500,-3,0.1619355362695595,0.2106508766158231
4.5,8500,-3,0.1363959624168145,0.23320946533953008
5,8500,-3,0.097169654,0.25789483459751356
3.5,8750,-3,0.1485185310601155,0.21836171452040848
4,8750,-3,0.15285761110998605,0.20928903280494943
4.5,8750,-3,0.15039971056568585,0.21215788451747808
5,8750,-3,0.11611285151819004,0.24300977230638454
3.5,9000,-3,0.13843207389751758,0.2164561030631513
4,9000,-3,0.14099502189352886,0.20859043926899676
4.5,9000,-3,0.14486946252519764,0.20149158189704125
5,9000,-3,0.13847945079363605,0.2107175223236578
3.5,9250,-3,0.13843207389751758,0.2164561030631513
4,9250,-3,0.14099502189352886,0.20859043926899676
4.5,9250,-3,0.14486946252519764,0.20149158189704125
5,9250,-3,0.13847945079363605,0.2107175223236578
3.5,9500,-3,0.13843207389751758,0.2164561030631513
4,9500,-3,0.14099502189352886,0.20859043926899676
4.5,9500,-3,0.14486946252519764,0.20149158189704125
5,9500,-3,0.13847945079363605,0.2107175223236578
3.5,9750,-3,0.13843207389751758,0.2164561030631513
4,9750,-3,0.14099502189352886,0.20859043926899676
4.5,9750,-3,0.14486946252519764,0.20149158189704125
5,9750,-3,0.13847945079363605,0.2107175223236578
3.5,10000,-3,0.13843207389751758,0.2164561030631513
4,10000,-3,0.14099502189352886,0.20859043926899676
4.5,10000,-3,0.14486946252519764,0.20149158189704125
5,10000,-3,0.13847945079363605,0.2107175223236578
3.5,3500,-2.5,0.078352842,0.32454333711710304
4,3500,-2.5,0.078603241,0.3396676761370679
3.5,3750,-2.5,0.08574412,0.31087981518491736
4,3750,-2.5,0.074037562,0.3168258457468531
4.5,3750,-2.5,0.075500245,0.3283248600016469
3.5,4000,-2.5,0.13168402625340797,0.3028996963879867
4,4000,-2.5,0.098069772,0.3091754537095657
4.5,4000,-2.5,0.082336531,0.30712310426644507
3.5,4250,-2.5,0.1530705419127054,0.31084785987675234
4,4250,-2.5,0.11048732241390852,0.3163893279342799
4.5,4250,-2.5,0.089460435,0.3129249023062048
5,4250,-2.5,0.077664963,0.30988827617418724
3.5,4500,-2.5,0.16093721285420873,0.3082694696746633
4,4500,-2.5,0.1318946126469806,0.3075863821776731
4.5,4500,-2.5,0.10033996967774009,0.30823140636697915
5,4500,-2.5,0.077429944,0.3098722112548864
