logg,Teff,Z,aLSM,bLSM
4.5,4750,-4.5,0.15703441428864964,0.3455655739360321
5,4750,-4.5,0.11537332701886921,0.3391721566023809
3.5,5000,-4.5,0.26723612786026774,0.33296734742033784
4,5000,-4.5,0.24740848908088614,0.3300763904533777
4.5,5000,-4.5,0.21165175702577416,0.333523269
5,5000,-4.5,0.1739358646825844,0.3525770250259541
3.5,5250,-4.5,0.2749984197250372,0.33178815102384346
4,5250,-4.5,0.2548194689693213,0.33616963680687256
4.5,5250,-4.5,0.2346305077804369,0.3329822853481412
5,5250,-4.5,0.20737237308964085,0.3621859304947985
3.5,5500,-4.5,0.2854849237377522,0.3233401659184784
4,5500,-4.5,0.26665323052324064,0.33373840415691886
4.5,5500,-4.5,0.24681599690856132,0.33840060151674495
5,5500,-4.5,0.22483580316541013,0.3392191826044359
3.5,5750,-4.5,0.291731998,0.3161345580180179
4,5750,-4.5,0.2735411594262535,0.328482972
4.5,5750,-4.5,0.25541591350882625,0.33518315495004475
5,5750,-4.5,0.2341706365402076,0.3400307347034272
3.5,6000,-4.5,0.293420262,0.30857464596858336
4,6000,-4.5,0.2783145975179671,0.32111055307911907
4.5,6000,-4.5,0.26403981239895175,0.3290301402911642
5,6000,-4.5,0.24530566989752833,0.33653279765422855
3.5,6250,-4.5,0.29310149945045016,0.3038249455926119
4,6250,-4.5,0.28053212258355775,0.31535720418216456
4.5,6250,-4.5,0.26899150472033123,0.323348108
5,6250,-4.5,0.25148459612206314,0.33160814954807455
3.5,6500,-4.5,0.2877463430303875,0.30050888498735145
4,6500,-4.5,0.27834960971046824,0.31011542370193973
4.5,6500,-4.5,0.26893644857876386,0.3173994792601139
5,6500,-4.5,0.2564743852474109,0.3242853552041228
3.5,6750,-4.5,0.28053153600196284,0.30111576249343264
4,6750,-4.5,0.2742150174596594,0.30836701083342655
4.5,6750,-4.5,0.2671324780550553,0.3143452372706133
5,6750,-4.5,0.25778828628867834,0.3198329131985934
3.5,7000,-4.5,0.26506187232587036,0.3057895478364912
4,7000,-4.5,0.26408251015594725,0.3085760030089704
4.5,7000,-4.5,0.26095422990921585,0.3119910270645057
5,7000,-4.5,0.25483585777364126,0.3158963578106707
3.5,7250,-4.5,0.2547599703565768,0.31014020222277505
4,7250,-4.5,0.25473122451620933,0.3107906747148026
4.5,7250,-4.5,0.254107156,0.31232043641792084
5,7250,-4.5,0.2507032469321834,0.31472349182044823
3.5,7500,-4.5,0.27776211110985305,0.2668448154017649
4,7500,-4.5,0.24053873333834663,0.31444893155812825
4.5,7500,-4.5,0.240826179,0.3150836200209884
5,7500,-4.5,0.24085328885919915,0.31553664527166586
3.5,7750,-4.5,0.3075119019794884,0.25232345140463674
4,7750,-4.5,0.23102775448249566,0.3083473034765396
4.5,7750,-4.5,0.2312805842765976,0.31762801773011706
5,7750,-4.5,0.2320578035811161,0.3175721352587549
3.5,8000,-4.5,0.31808514484020706,0.25806757629913735
4,8000,-4.5,0.26960652443224475,0.2773892276234788
4.5,8000,-4.5,0.21462038051335205,0.31658375154417523
5,8000,-4.5,0.21688985552144313,0.32165499272403575
3.5,8250,-4.5,0.3216834572751819,0.2477463632784449
4,8250,-4.5,0.28444048671596045,0.2740597721448297
4.5,8250,-4.5,0.22286475451656124,0.3039789343107123
5,8250,-4.5,0.2075992932595077,0.3233516658776832
3.5,8500,-4.5,0.2964706262001375,0.25550881916425067
4,8500,-4.5,0.29779881898424176,0.25527839967043064
4.5,8500,-4.5,0.2529345255455787,0.29024422819890294
5,8500,-4.5,0.1968963810491168,0.3151364343274191
3.5,8750,-4.5,0.2782047736181327,0.26236432557590994
4,8750,-4.5,0.2868810804757048,0.2542922746662267
4.5,8750,-4.5,0.2698782530460777,0.2723612688841757
5,8750,-4.5,0.21553157535320167,0.3110715606638647
3.5,9000,-4.5,0.2563417278320646,0.26796311461508837
4,9000,-4.5,0.26379103759663236,0.2615325174113799
4.5,9000,-4.5,0.27052565311917004,0.2558245360606218
5,9000,-4.5,0.2429831833350353,0.2837696045299898
3.5,9250,-4.5,0.2563417278320646,0.26796311461508837
4,9250,-4.5,0.26379103759663236,0.2615325174113799
4.5,9250,-4.5,0.27052565311917004,0.2558245360606218
5,9250,-4.5,0.2429831833350353,0.2837696045299898
3.5,9500,-4.5,0.2563417278320646,0.26796311461508837
4,9500,-4.5,0.26379103759663236,0.2615325174113799
4.5,9500,-4.5,0.27052565311917004,0.2558245360606218
5,9500,-4.5,0.2429831833350353,0.2837696045299898
3.5,9750,-4.5,0.2563417278320646,0.26796311461508837
4,9750,-4.5,0.26379103759663236,0.2615325174113799
4.5,9750,-4.5,0.27052565311917004,0.2558245360606218
5,9750,-4.5,0.2429831833350353,0.2837696045299898
3.5,10000,-4.5,0.2563417278320646,0.26796311461508837
4,10000,-4.5,0.26379103759663236,0.2615325174113799
4.5,10000,-4.5,0.27052565311917004,0.2558245360606218
5,10000,-4.5,0.2429831833350353,0.2837696045299898
3.5,3750,-4,0.17331353332499233,0.40738235061830497
3.5,4000,-4,0.10061920466265831,0.39764224394690956
4,4000,-4,0.091568306,0.4048309191978454
4.5,4000,-4,0.097617286,0.4169554150515948
3.5,4250,-4,0.12866965748365874,0.36784129341198085
4,4250,-4,0.088950445,0.36737468717243127
3.5,4500,-4,0.23661311856944942,0.33718157133714055
4,4500,-4,0.1592653748456686,0.3496597681005334
4.5,4500,-4,0.11478759385693589,0.3431504722232144
5,4500,-4,0.08749959,0.34109014640032376
3.5,4750,-4,0.3040228061898015,0.32566805531342247
4,4750,-4,0.2200407176000757,0.3457547779916429
4.5,4750,-4,0.15947025787300198,0.347182868
5,4750,-4,0.1168795260373897,0.3414854232106807
3.5,5000,-4,0.2676236461490051,0.33287043836964253
4,5000,-4,0.24832968275876452,0.3300364541269303
4.5,5000,-4,0.21899212869765025,0.3284189977990025
5,5000,-4,0.18130562538234266,0.3254811676049585
3.5,5250,-4,0.2757915905622609,0.33074535118762916
4,5250,-4,0.2558423025821304,0.33510106588064237
4.5,5250,-4,0.23483488050564622,0.33321189817093316
5,5250,-4,0.21568960145123528,0.3344650603761698
3.5,5500,-4,0.28615457256061394,0.3224514477763282
4,5500,-4,0.26794036134827165,0.3319727268025086
4.5,5500,-4,0.2476222987404939,0.33753755382629536
5,5500,-4,0.22544871276319106,0.3386863563815024
3.5,5750,-4,0.29172561204168146,0.31574485279067493
4,5750,-4,0.2741930084892609,0.327464052
4.5,5750,-4,0.2562094870521468,0.33431002048835307
5,5750,-4,0.23481640325346223,0.3391339604562931
3.5,6000,-4,0.29400325499345403,0.3073866172384931
4,6000,-4,0.2792628831177799,0.3198101554071144
4.5,6000,-4,0.26481381774280893,0.32787163344393283
5,6000,-4,0.24599235643476158,0.3353525739415764
3.5,6250,-4,0.2933326447824246,0.3031397885115113
4,6250,-4,0.28103521769824547,0.31435952875827367
4.5,6250,-4,0.26839355898630546,0.32276890920236134
5,6250,-4,0.2524220881409858,0.3297780072357797
3.5,6500,-4,0.28846312207997876,0.2996610032190245
4,6500,-4,0.2782094631616696,0.3095549443370777
4.5,6500,-4,0.26895017725592524,0.3168133872169113
5,6500,-4,0.2568852696462537,0.32346599427624984
3.5,6750,-4,0.28071670493567386,0.3005732061472055
4,6750,-4,0.27468268411113766,0.3076437597777087
4.5,6750,-4,0.2674356917462144,0.31363771977993415
5,6750,-4,0.25779243264446183,0.31928922062314585
3.5,7000,-4,0.26504931225276135,0.305394296
4,7000,-4,0.2644916440533345,0.30786411077676656
4.5,7000,-4,0.2611435430977204,0.311421925
5,7000,-4,0.255017862,0.3153398387782126
3.5,7250,-4,0.25490030534658015,0.3097177072483059
4,7250,-4,0.25472428730273083,0.310451432
4.5,7250,-4,0.25437787016736063,0.31181820702967933
5,7250,-4,0.25105554606111397,0.31420942168741756
3.5,7500,-4,0.2771906262991901,0.26970724361432413
4,7500,-4,0.24063756667855246,0.3141091168910701
4.5,7500,-4,0.24101048588659968,0.3147046312268169
5,7500,-4,0.24112587421807724,0.3151628910616068
3.5,7750,-4,0.30796963193192356,0.25173221916409116
4,7750,-4,0.23126708226339412,0.3078899497613612
4.5,7750,-4,0.231427491,0.31728980912304555
5,7750,-4,0.23233836852888132,0.3171695164898414
3.5,8000,-4,0.3181729802110287,0.25781935516006194
4,8000,-4,0.2698262211457232,0.27712485691662925
4.5,8000,-4,0.21464505907681225,0.3163979648091528
5,8000,-4,0.2170407233023068,0.32136796495988235
3.5,8250,-4,0.32164402190719105,0.24755169188740386
4,8250,-4,0.28456028907858427,0.2738395280217327
4.5,8250,-4,0.22315828469846616,0.30316592604363196
5,8250,-4,0.20753719597178716,0.3231704515546965
3.5,8500,-4,0.29625092381460605,0.2554989597306524
4,8500,-4,0.29777457874782276,0.2550879072505884
4.5,8500,-4,0.25308966363052154,0.28995774551738496
5,8500,-4,0.1970581525907706,0.3148857890637004
3.5,8750,-4,0.27802376835001297,0.2623041826251826
4,8750,-4,0.2866867582390342,0.25427922646478174
4.5,8750,-4,0.269992403,0.2721040838887895
5,8750,-4,0.2156891687609814,0.3108021775560869
3.5,9000,-4,0.2562215504132191,0.26781978697570363
4,9000,-4,0.2636280789059537,0.26145975431064755
4.5,9000,-4,0.2703649578190311,0.25578193738808824
5,9000,-4,0.24311846862948694,0.2834933493349209
3.5,9250,-4,0.2562215504132191,0.26781978697570363
4,9250,-4,0.2636280789059537,0.26145975431064755
4.5,9250,-4,0.2703649578190311,0.25578193738808824
5,9250,-4,0.24311846862948694,0.2834933493349209
3.5,9500,-4,0.2562215504132191,0.26781978697570363
4,9500,-4,0.2636280789059537,0.26145975431064755
4.5,9500,-4,0.2703649578190311,0.25578193738808824
5,9500,-4,0.24311846862948694,0.2834933493349209
3.5,9750,-4,0.2562215504132191,0.26781978697570363
4,9750,-4,0.2636280789059537,0.26145975431064755
4.5,9750,-4,0.2703649578190311,0.25578193738808824
5,9750,-4,0.24311846862948694,0.2834933493349209
3.5,10000,-4,0.2562215504132191,0.26781978697570363
4,10000,-4,0.2636280789059537,0.26145975431064755
4.5,10000,-4,0.2703649578190311,0.25578193738808824
5,10000,-4,0.24311846862948694,0.2834933493349209
3.5,3500,-3.5,0.2158031880257747,0.39533396389878117
3.5,3750,-3.5,0.17494291654249403,0.3945590487962531
4,3750,-3.5,0.17350300358180792,0.40246900320045814
3.5,4000,-3.5,0.12306278901525991,0.4078417959478571
4,4000,-3.5,0.1140848997540292,0.40943196848543684
4.5,4000,-3.5,0.11972732023737975,0.4118083638435912
3.5,4250,-3.5,0.14406118106911908,0.38304568657934124
4,4250,-3.5,0.10443607126631754,0.38887660208758734
4.5,4250,-3.5,0.090384991,0.39327685433380494
3.5,4500,-3.5,0.24633573934740222,0.3400107319444394
4,4500,-3.5,0.16725466394865096,0.3561525244859273
4.5,4500,-3.5,0.11915295846961294,0.356751463
5,4500,-3.5,0.092973585,0.35285833246265913
3.5,4750,-3.5,0.31209964963095793,0.3230827285090702
4,4750,-3.5,0.22193188332621305,0.3215955881651594
4.5,4750,-3.5,0.17135897409667308,0.3310826103583478
5,4750,-3.5,0.12049200437312767,0.3485810065607528
3.5,5000,-3.5,0.39819120689581344,0.271861532
4,5000,-3.5,0.3047744214902666,0.3323523172564203
4.5,5000,-3.5,0.23104118927791742,0.35478841251333465
5,5000,-3.5,0.17816496566111026,0.35515508848480454
3.5,5250,-3.5,0.44581553999946344,0.22205052771776285
4,5250,-3.5,0.3555557235748459,0.29958434590471683
4.5,5250,-3.5,0.27316458598994325,0.34726513545536214
5,5250,-3.5,0.21115316963992556,0.3625255493025259
3.5,5500,-3.5,0.2876767400424485,0.32051076592361577
4,5500,-3.5,0.2689916246851972,0.3309329434616569
4.5,5500,-3.5,0.24817344745446238,0.33718677313947026
5,5500,-3.5,0.22536934015304547,0.33965752076590006
3.5,5750,-3.5,0.2924614684142532,0.3145895057497725
4,5750,-3.5,0.2750418632012057,0.3260798060404659
4.5,5750,-3.5,0.2570264172301317,0.3330725645651279
5,5750,-3.5,0.23629419975730365,0.3374906681209205
3.5,6000,-3.5,0.2970055086302213,0.30469388751679766
4,6000,-3.5,0.28123110619525143,0.3178157850557779
4.5,6000,-3.5,0.2655654216478417,0.3265330439067695
5,6000,-3.5,0.2466537949158834,0.3343924104358349
3.5,6250,-3.5,0.2941384618533449,0.3017162658063685
4,6250,-3.5,0.281633613,0.313122262
4.5,6250,-3.5,0.2708218066320768,0.32054965726339724
5,6250,-3.5,0.2530913182476793,0.329096014
3.5,6500,-3.5,0.28886901301338186,0.2985962441728997
4,6500,-3.5,0.2796327779246828,0.30793733790528655
4.5,6500,-3.5,0.27001145782030567,0.3153431737628346
5,6500,-3.5,0.25748121691724624,0.3221305811989236
3.5,6750,-3.5,0.2810085617941298,0.29974606246573066
4,6750,-3.5,0.2748736339048642,0.3066743500986151
4.5,6750,-3.5,0.2681289301866608,0.31236568326580466
5,6750,-3.5,0.25915761607742294,0.3177345208764424
3.5,7000,-3.5,0.26530926461130017,0.30482828805147677
4,7000,-3.5,0.26448914020888314,0.3072994586033476
4.5,7000,-3.5,0.26141560786798246,0.31051347312654237
5,7000,-3.5,0.25565032774308466,0.31418379776022665
3.5,7250,-3.5,0.25505368922188376,0.30920101642635484
4,7250,-3.5,0.25499173998093816,0.30974443324088724
4.5,7250,-3.5,0.2544820660680596,0.3111289958015341
5,7250,-3.5,0.2516146396987104,0.31316642389067806
3.5,7500,-3.5,0.273197397,0.27754014187092385
4,7500,-3.5,0.2406691281935571,0.3136323043906673
4.5,7500,-3.5,0.24103462782069762,0.31416421791956667
5,7500,-3.5,0.24116848165197857,0.3144572634550152
3.5,7750,-3.5,0.3085758427816262,0.2508402282004537
4,7750,-3.5,0.23153683493900268,0.30725587147114625
4.5,7750,-3.5,0.23151027420712636,0.3167779425875174
5,7750,-3.5,0.2322849172165368,0.3166509352517465
3.5,8000,-3.5,0.31809403433474687,0.25764887399778036
4,8000,-3.5,0.2700676337653031,0.2769213153343308
4.5,8000,-3.5,0.21467060267222593,0.3160185099415831
5,8000,-3.5,0.21709316182905594,0.32087568962470053
3.5,8250,-3.5,0.3214358584015253,0.24742419664800827
4,8250,-3.5,0.28461716526525704,0.2736509118989888
4.5,8250,-3.5,0.22353497655365873,0.30226338103007905
5,8250,-3.5,0.20764755198291784,0.3227330089311509
3.5,8500,-3.5,0.2958966563713175,0.2555104170189131
4,8500,-3.5,0.2976676211059354,0.2548285344928246
4.5,8500,-3.5,0.253353543,0.2894720925894724
5,8500,-3.5,0.19731169240370797,0.31461650367878313
3.5,8750,-3.5,0.2777305108781883,0.2622142489829507
4,8750,-3.5,0.2863909604423822,0.2542206017722736
4.5,8750,-3.5,0.2702013590454671,0.2716318466988018
5,8750,-3.5,0.2159373836198568,0.310412287
3.5,9000,-3.5,0.25600863082202785,0.26758145360083946
4,9000,-3.5,0.263372392,0.2613376267634983
4.5,9000,-3.5,0.2701336603214865,0.25567218752415294
5,9000,-3.5,0.2433304279467397,0.2830255322974091
3.5,9250,-3.5,0.25600863082202785,0.26758145360083946
4,9250,-3.5,0.263372392,0.2613376267634983
4.5,9250,-3.5,0.2701336603214865,0.25567218752415294
5,9250,-3.5,0.2433304279467397,0.2830255322974091
3.5,9500,-3.5,0.25600863082202785,0.26758145360083946
4,9500,-3.5,0.263372392,0.2613376267634983
4.5,9500,-3.5,0.2701336603214865,0.25567218752415294
5,9500,-3.5,0.2433304279467397,0.2830255322974091
3.5,9750,-3.5,0.25600863082202785,0.26758145360083946
4,9750,-3.5,0.263372392,0.2613376267634983
4.5,9750,-3.5,0.2701336603214865,0.25567218752415294
5,9750,-3.5,0.2433304279467397,0.2830255322974091
3.5,10000,-3.5,0.25600863082202785,0.26758145360083946
4,10000,-3.5,0.263372392,0.2613376267634983
4.5,10000,-3.5,0.2701336603214865,0.25567218752415294
5,10000,-3.5,0.2433304279467397,0.2830255322974091
3.5,3500,-3,0.18962207380743618,0.40393593074263306
4,3500,-3,0.19522888805284397,0.41718031480549345
3.5,3750,-3,0.1750967973118643,0.3825596731116105
4,3750,-3,0.1666224042776271,0.3960520398204362
4.5,3750,-3,0.16734224347406249,0.4120175601378842
5,3750,-3,0.18507167783200137,0.42659650638732893
3.5,4000,-3,0.17479880048073848,0.3906524263622355
4,4000,-3,0.14759528868880137,0.3977299599812904
4.5,4000,-3,0.14197624235515133,0.3958840141058357
5,4000,-3,0.14445904210045202,0.3957355483372157
3.5,4250,-3,0.1838263559901019,0.3888733145395067
4,4250,-3,0.13701572876211626,0.3985637811789783
4.5,4250,-3,0.12183478161126304,0.39924403315044854
5,4250,-3,0.12047392095825073,0.40281002685863687
3.5,4500,-3,0.25138203662771297,0.3310190785600782
4,4500,-3,0.18935581196152979,0.3516585709003877
4.5,4500,-3,0.13903520811989054,0.3651375488305398
5,4500,-3,0.10606784702210491,0.3744672260295846
3.5,4750,-3,0.26443173366278944,0.33285319249844164
4,4750,-3,0.2310161468983423,0.3302376988898231
4.5,4750,-3,0.18081196686946685,0.33797313869368506
5,4750,-3,0.13487079623608048,0.3519272780834287
3.5,5000,-3,0.2773993601497046,0.32510221873300066
4,5000,-3,0.2557691973737676,0.33030981007234295
4.5,5000,-3,0.2245020353989713,0.3312389633968886
5,5000,-3,0.18740980053736064,0.33731265030857427
3.5,5250,-3,0.2805617505840522,0.3269654596088122
4,5250,-3,0.2606892922407734,0.33286962360939554
4.5,5250,-3,0.23879563074893487,0.33310191
5,5250,-3,0.2103939587261918,0.33554701942043846
3.5,5500,-3,0.2889213480077903,0.3189518208526126
4,5500,-3,0.27109157633245967,0.3287370052228427
4.5,5500,-3,0.25155276689231126,0.3342678444033913
5,5500,-3,0.22815782469359652,0.3374974789205672
3.5,5750,-3,0.2938755204355218,0.3123423250559142
4,5750,-3,0.27746016713918764,0.3234471098395153
4.5,5750,-3,0.2586460378813439,0.33149127
5,5750,-3,0.2377107038827374,0.3364746801103618
3.5,6000,-3,0.2956560786606113,0.3044535904423663
4,6000,-3,0.2811543681736641,0.3165532474921917
4.5,6000,-3,0.2664626860672365,0.32497125878968164
5,6000,-3,0.24804881949387267,0.332468173
3.5,6250,-3,0.29462783372652906,0.30039426785085854
4,6250,-3,0.2820526778108835,0.3118489846441111
4.5,6250,-3,0.27051449097045643,0.319560082
5,6250,-3,0.254144995,0.32719763763006954
3.5,6500,-3,0.2885539822797615,0.2977183417180612
4,6500,-3,0.2793853372334418,0.30692251925960035
4.5,6500,-3,0.27030588359381036,0.3139867936853492
5,6500,-3,0.2579881822270149,0.32088561480840044
3.5,6750,-3,0.2811966949694385,0.2987715675578877
4,6750,-3,0.2748884259354087,0.3055545690334037
4.5,6750,-3,0.26858220061048155,0.31091331910019193
5,6750,-3,0.25942499881369924,0.31610209253813315
3.5,7000,-3,0.26517406086127154,0.3041428178161315
4,7000,-3,0.26446658235184756,0.30637469282988183
4.5,7000,-3,0.2617566972630289,0.3092785897945041
5,7000,-3,0.25614606661559375,0.31290874933078733
3.5,7250,-3,0.25487344385208033,0.3087280854793641
4,7250,-3,0.254877617,0.3090960329442946
4.5,7250,-3,0.2547557242278625,0.310064327
5,7250,-3,0.25148623711648305,0.31215604608950814
3.5,7500,-3,0.2717779203031838,0.2805778274718409
4,7500,-3,0.24059864151347157,0.31308293136089094
4.5,7500,-3,0.24124302213963655,0.31337368121919784
5,7500,-3,0.24140404153459338,0.31349906597289284
3.5,7750,-3,0.3090144749728565,0.25044668057552516
4,7750,-3,0.23179104714365037,0.3066211319120733
4.5,7750,-3,0.2315651421618041,0.3162486780577229
5,7750,-3,0.23232203251420855,0.3159597324256733
3.5,8000,-3,0.3180645997583515,0.25748144318536464
4,8000,-3,0.2701828183815641,0.277168827
4.5,8000,-3,0.2146758256141429,0.3155378500864542
5,8000,-3,0.21717897719577814,0.3203885188056161
3.5,8250,-3,0.3211565976923023,0.24735094590225684
4,8250,-3,0.28477128433776194,0.2734447992491018
4.5,8250,-3,0.22397102263473914,0.30165092591103887
5,8250,-3,0.20866052849370798,0.3224697270751476
3.5,8500,-3,0.2953254461694839,0.25568826788593374
4,8500,-3,0.2974918004990496,0.2545515278903094
4.5,8500,-3,0.25381579317129804,0.28873757123434907
5,8500,-3,0.1978575689693261,0.3144051173149602
3.5,8750,-3,0.27723495663002123,0.26221921152768735
4,8750,-3,0.28588253277896447,0.2542905914026834
4.5,8750,-3,0.27054323815635517,0.2709538854139689
5,8750,-3,0.21627351320725707,0.30973561860123827
3.5,9000,-3,0.25569276604654734,0.26721021164286585
4,9000,-3,0.2629388,0.2612232401366366
4.5,9000,-3,0.26972388269583186,0.2555619859783024
5,9000,-3,0.24365949281932153,0.2822528732707096
3.5,9250,-3,0.25569276604654734,0.26721021164286585
4,9250,-3,0.2629388,0.2612232401366366
4.5,9250,-3,0.26972388269583186,0.2555619859783024
5,9250,-3,0.24365949281932153,0.2822528732707096
3.5,9500,-3,0.25569276604654734,0.26721021164286585
4,9500,-3,0.2629388,0.2612232401366366
4.5,9500,-3,0.26972388269583186,0.2555619859783024
5,9500,-3,0.24365949281932153,0.2822528732707096
3.5,9750,-3,0.25569276604654734,0.26721021164286585
4,9750,-3,0.2629388,0.2612232401366366
4.5,9750,-3,0.26972388269583186,0.2555619859783024
5,9750,-3,0.24365949281932153,0.2822528732707096
3.5,10000,-3,0.25569276604654734,0.26721021164286585
4,10000,-3,0.2629388,0.2612232401366366
4.5,10000,-3,0.26972388269583186,0.2555619859783024
5,10000,-3,0.24365949281932153,0.2822528732707096
3.5,3500,-2.5,0.17764941939533044,0.39996543582460636
4,3500,-2.5,0.1804708916237839,0.41418887381315084
3.5,3750,-2.5,0.18191967749341453,0.3815488252668745
4,3750,-2.5,0.16079017904136156,0.39347130420133086
4.5,3750,-2.5,0.16452523161191954,0.4048970982288793
3.5,4000,-2.5,0.2517630635130992,0.35372454
4,4000,-2.5,0.19259999881644177,0.37722446674182003
4.5,4000,-2.5,0.16461053455953772,0.3816845023793467
3.5,4250,-2.5,0.2839033469106783,0.3544631329264758
4,4250,-2.5,0.20939997891548523,0.3823521012233392
4.5,4250,-2.5,0.17170480949501854,0.3884737525343225
5,4250,-2.5,0.15114864750342616,0.3895406536665379
3.5,4500,-2.5,0.2957970441600101,0.34652676738117083
