,logg,Teff,Z,aLSM,bLSM
435,3.5,6500,-3.0,0.06421876249142118,0.22549851829499282
436,4.0,6500,-3.0,0.06465048161270304,0.2310937125200518
437,4.5,6500,-3.0,0.06576889907348299,0.23408030538580518
438,5.0,6500,-3.0,0.06703886011780033,0.2333414761738606
439,3.5,6750,-3.0,0.05550914580266015,0.22505951961520385
440,4.0,6750,-3.0,0.057349356077458814,0.23048782384315308
441,4.5,6750,-3.0,0.05969765698266294,0.23431079864032978
442,5.0,6750,-3.0,0.0625739597813314,0.23452838480969906
443,3.5,7000,-3.0,0.04396448647287378,0.2237201250588308
444,4.0,7000,-3.0,0.04737169739804592,0.2284488709885587
445,4.5,7000,-3.0,0.05132071555740605,0.23251205103134018
446,5.0,7000,-3.0,0.05537284058847236,0.23435559467634082
447,3.5,7250,-3.0,0.03909028596480443,0.22323968999320046
448,4.0,7250,-3.0,0.042391022841464704,0.22610866173045552
449,4.5,7250,-3.0,0.04663812669586346,0.23007673037764542
450,5.0,7250,-3.0,0.051097410821222905,0.23255438174606533
451,3.5,7500,-3.0,0.04030836058111667,0.21109476084657777
452,4.0,7500,-3.0,0.038810790929171286,0.22098415300346289
453,4.5,7500,-3.0,0.04154689472951445,0.2249782101904504
454,5.0,7500,-3.0,0.04559538489248205,0.2287430952691078
455,3.5,7750,-3.0,0.05685882209794879,0.19399737771609882
456,4.0,7750,-3.0,0.037137990857483774,0.21173301677112577
457,4.5,7750,-3.0,0.03992423139196622,0.22110406125277487
458,5.0,7750,-3.0,0.04320277239102773,0.22504024128426528
459,3.5,8000,-3.0,0.08359767208971354,0.17509728065902258
460,4.0,8000,-3.0,0.050212805598752394,0.20025535779048048
461,4.5,8000,-3.0,0.039503161654125846,0.21006807883499895
462,5.0,8000,-3.0,0.04206741857972448,0.21807695864147483
463,3.5,8250,-3.0,0.09205169729274541,0.15592015685916807
464,4.0,8250,-3.0,0.07335115986087926,0.179779853211344
465,4.5,8250,-3.0,0.04298644195014889,0.20289649454790115
466,5.0,8250,-3.0,0.04415476711390085,0.21198669265483808
467,3.5,8500,-3.0,0.0883849821717474,0.1485155689735983
468,4.0,8500,-3.0,0.09221116815742225,0.14633852582592496
469,4.5,8500,-3.0,0.07562082458188765,0.17240014364597747
470,5.0,8500,-3.0,0.04619069356057454,0.19843746834970347
471,3.5,8750,-3.0,0.08652425516622185,0.14479658678529245
472,4.0,8750,-3.0,0.08910015420443425,0.14144719327538008
473,4.5,8750,-3.0,0.09228249896195674,0.1451046603588483
474,5.0,8750,-3.0,0.06868666566339496,0.17931421956756938
475,3.5,9000,-3.0,0.08398775107662587,0.14005521500754348
476,4.0,9000,-3.0,0.08591590509525171,0.13618549076808872
477,4.5,9000,-3.0,0.08921088144234428,0.1343481555480859
478,5.0,9000,-3.0,0.09202663503969018,0.14172748119519568
479,3.5,9250,-3.0,0.08398775107662587,0.14005521500754348
480,4.0,9250,-3.0,0.08591590509525171,0.13618549076808872
481,4.5,9250,-3.0,0.08921088144234428,0.1343481555480859
482,5.0,9250,-3.0,0.09202663503969018,0.14172748119519568
483,3.5,9500,-3.0,0.08398775107662587,0.14005521500754348
484,4.0,9500,-3.0,0.08591590509525171,0.13618549076808872
485,4.5,9500,-3.0,0.08921088144234428,0.1343481555480859
486,5.0,9500,-3.0,0.09202663503969018,0.14172748119519568
487,3.5,9750,-3.0,0.08398775107662587,0.14005521500754348
488,4.0,9750,-3.0,0.08591590509525171,0.13618549076808872
489,4.5,9750,-3.0,0.08921088144234428,0.1343481555480859
490,5.0,9750,-3.0,0.09202663503969018,0.14172748119519568
491,3.5,10000,-3.0,0.08398775107662587,0.14005521500754348
492,4.0,10000,-3.0,0.08591590509525171,0.13618549076808872
493,4.5,10000,-3.0,0.08921088144234428,0.1343481555480859
494,5.0,10000,-3.0,0.09202663503969018,0.14172748119519568
495,3.5,3500,-2.5,0.015028824744804381,0.2917848997043303
496,4.0,3500,-2.5,0.013668466289365688,0.2866569987976786
497,3.5,3750,-2.5,0.02533116132398885,0.25883097993390264
498,4.0,3750,-2.5,0.020336140765861297,0.2504002274491104
499,4.5,3750,-2.5,0.021288715528928637,0.2463232296877803
500,3.5,4000,-2.5,0.03450021154812344,0.2586518084240309
501,4.0,4000,-2.5,0.025440454332363135,0.23902380044528046
502,4.5,4000,-2.5,0.02450071750430527,0.226852092658546
503,3.5,4250,-2.5,0.04313458145576151,0.26660931319320896
504,4.0,4250,-2.5,0.031651797291218156,0.2409631738046841
505,4.5,4250,-2.5,0.022970289727553727,0.22713303326141826
506,5.0,4250,-2.5,0.020702243911229816,0.2174829420378286
507,3.5,4500,-2.5,0.058283966162374,0.2677610967857074
508,4.0,4500,-2.5,0.046533946778112296,0.24870185744441278
509,4.5,4500,-2.5,0.036417773522605,0.22761555471948092
510,5.0,4500,-2.5,0.025961743111113045,0.21356818909439576
511,3.5,4750,-2.5,0.07058207625983019,0.2562484232963819
512,4.0,4750,-2.5,0.057694177791855594,0.24930873834834089
513,4.5,4750,-2.5,0.046591859487990835,0.232976350995356
514,5.0,4750,-2.5,0.0365824576588573,0.21589491444415107
515,3.5,5000,-2.5,0.08765784778656584,0.24039499833206296
516,4.0,5000,-2.5,0.0719820308158014,0.24299448207701194
517,4.5,5000,-2.5,0.05936802675607373,0.239519954803182
518,5.0,5000,-2.5,0.048069959920002625,0.2286951537865525
519,3.5,5250,-2.5,0.09585245426729862,0.23237386834777257
520,4.0,5250,-2.5,0.08057297402794872,0.23740680699416739
521,4.5,5250,-2.5,0.06786690207960767,0.2368626052025608
522,5.0,5250,-2.5,0.05487166259933449,0.2339523826479055
523,3.5,5500,-2.5,0.09844236445327988,0.22627094609388548
524,4.0,5500,-2.5,0.08849443301684659,0.2302633726586467
525,4.5,5500,-2.5,0.0774213257586469,0.2325867069935716
526,5.0,5500,-2.5,0.06728099040776346,0.2303343186570309
527,3.5,5750,-2.5,0.09471195935671736,0.22587188950519713
528,4.0,5750,-2.5,0.08796870494539713,0.22908078230074416
529,4.5,5750,-2.5,0.08051025820060487,0.230619648785376
530,5.0,5750,-2.5,0.07150931244226645,0.2301001281867801
531,3.5,6000,-2.5,0.08487023532726282,0.22600018600197413
532,4.0,6000,-2.5,0.08160354108837801,0.2297462753276441
533,4.5,6000,-2.5,0.0787054011754552,0.23072979542756955
534,5.0,6000,-2.5,0.07419230017093949,0.22966920158111662
535,3.5,6250,-2.5,0.07631126556586253,0.2273685812196914
536,4.0,6250,-2.5,0.07458528915723872,0.23196988261776663
537,4.5,6250,-2.5,0.07402717635202073,0.23288673590336517
538,5.0,6250,-2.5,0.07266892736359983,0.23097748512188127
539,3.5,6500,-2.5,0.06378726670961325,0.22594246202986118
540,4.0,6500,-2.5,0.06424110681935806,0.23160127218599105
541,4.5,6500,-2.5,0.06578022269998889,0.23368354012296463
542,5.0,6500,-2.5,0.06727475765277979,0.2329184464076326
543,3.5,6750,-2.5,0.055508051984495134,0.22437568591257062
544,4.0,6750,-2.5,0.05725298364150474,0.2301315142903608
545,4.5,6750,-2.5,0.059717683243939515,0.2339555769941811
546,5.0,6750,-2.5,0.0626177403958559,0.23431299777241255
547,3.5,7000,-2.5,0.043869210674607584,0.22356553896160214
548,4.0,7000,-2.5,0.047462500115442945,0.22806319588171137
549,4.5,7000,-2.5,0.05144228009678166,0.23190779589699473
550,5.0,7000,-2.5,0.0555495842089404,0.23365382822553413
551,3.5,7250,-2.5,0.03925773757066737,0.2227310666501757
552,4.0,7250,-2.5,0.0425490772933631,0.2257554354076794
553,4.5,7250,-2.5,0.04678171800604247,0.22959503710694884
554,5.0,7250,-2.5,0.051191450215940834,0.23208634483006954
555,3.5,7500,-2.5,0.039981539847883406,0.2123378766510894
556,4.0,7500,-2.5,0.039022458046423285,0.2203363384553171
557,4.5,7500,-2.5,0.04176773307812343,0.22430864102228562
558,5.0,7500,-2.5,0.04041765285803781,0.2229367782142543
559,3.5,7750,-2.5,0.05720022529646107,0.19382549863617948
560,4.0,7750,-2.5,0.0376682847007368,0.21242961209232913
561,4.5,7750,-2.5,0.04021084270423356,0.22039205609137474
562,5.0,7750,-2.5,0.04349666967796937,0.22427113017174238
563,3.5,8000,-2.5,0.08407932497909758,0.1741846632817083
564,4.0,8000,-2.5,0.051112742285996104,0.20001267367810896
565,4.5,8000,-2.5,0.0397693754250642,0.20943536672001262
566,5.0,8000,-2.5,0.042414845851674994,0.21726496730082878
567,3.5,8250,-2.5,0.09185595982591421,0.1557171610295972
568,4.0,8250,-2.5,0.0743738936345389,0.17861792664894527
569,4.5,8250,-2.5,0.04388870276678074,0.20241285296371467
570,5.0,8250,-2.5,0.08716369872149715,0.16267554711446608
571,3.5,8500,-2.5,0.08823099463250143,0.14852663274627775
572,4.0,8500,-2.5,0.09199368144461467,0.14617144387972045
573,4.5,8500,-2.5,0.07622743245430924,0.17132392853944697
574,5.0,8500,-2.5,0.04921043260869771,0.1975648555858105
575,3.5,8750,-2.5,0.08633182584113408,0.1448744196030157
576,4.0,8750,-2.5,0.08891075762702874,0.14139498660190944
577,4.5,8750,-2.5,0.0925215506852834,0.1442984363628314
578,5.0,8750,-2.5,0.06943272466267812,0.17816863621620452
579,3.5,9000,-2.5,0.0837610258991631,0.13988436674718158
580,4.0,9000,-2.5,0.08573388301524242,0.13610016018690377
581,4.5,9000,-2.5,0.0890342860025233,0.13422610996520323
582,5.0,9000,-2.5,0.09216222528016507,0.1410175339363349
583,3.5,9250,-2.5,0.0837610258991631,0.13988436674718158
584,4.0,9250,-2.5,0.08573388301524242,0.13610016018690377
585,4.5,9250,-2.5,0.0890342860025233,0.13422610996520323
586,5.0,9250,-2.5,0.09216222528016507,0.1410175339363349
587,3.5,9500,-2.5,0.0837610258991631,0.13988436674718158
588,4.0,9500,-2.5,0.08573388301524242,0.13610016018690377
589,4.5,9500,-2.5,0.0890342860025233,0.13422610996520323
590,5.0,9500,-2.5,0.09216222528016507,0.1410175339363349
591,3.5,9750,-2.5,0.0837610258991631,0.13988436674718158
592,4.0,9750,-2.5,0.08573388301524242,0.13610016018690377
593,4.5,9750,-2.5,0.0890342860025233,0.13422610996520323
594,5.0,9750,-2.5,0.09216222528016507,0.1410175339363349
595,3.5,10000,-2.5,0.0837610258991631,0.13988436674718158
596,4.0,10000,-2.5,0.08573388301524242,0.13610016018690377
597,4.5,10000,-2.5,0.0890342860025233,0.13422610996520323
598,5.0,10000,-2.5,0.09216222528016507,0.1410175339363349
599,3.5,3500,-2.0,0.015509400559502229,0.32176144361133263
600,4.0,3500,-2.0,0.011738192497359745,0.31909854895534895
601,4.5,3500,-2.0,0.01037718635330856,0.3085032910526183
602,5.0,3500,-2.0,0.011315432813027604,0.29966625906537214
603,3.5,3750,-2.0,0.0351287623967147,0.2793783374694123
604,4.0,3750,-2.0,0.02204058740910175,0.27005446289769486
605,4.5,3750,-2.0,0.018485738632816773,0.2679239213328163
606,5.0,3750,-2.0,0.01919081046860279,0.25880216477642265
607,3.5,4000,-2.0,0.06268041843830507,0.29356710439219535
608,4.0,4000,-2.0,0.049040936558379586,0.25595305562377885
609,4.5,4000,-2.0,0.0369548873096609,0.2362706730001453
610,5.0,4000,-2.0,0.03092593123925258,0.22928192029258143
611,3.5,4250,-2.0,0.05613691419471423,0.31487771100690487
612,4.0,4250,-2.0,0.05013171703603768,0.28037777590121016
613,4.5,4250,-2.0,0.03957003448887626,0.2516391040493353
614,5.0,4250,-2.0,0.03349866729493278,0.23131037377219157
615,3.5,4500,-2.0,0.06131588057890689,0.3000070003668312
616,4.0,4500,-2.0,0.0501198609027554,0.2914692186650188
617,4.5,4500,-2.0,0.04254773796694559,0.2700424400735983
618,5.0,4500,-2.0,0.03497638860174034,0.24705583645391282
619,3.5,4750,-2.0,0.0719246804918211,0.27783225943236944
620,4.0,4750,-2.0,0.05812331708772012,0.27868484509247915
621,4.5,4750,-2.0,0.0472739203531436,0.2688386055475746
622,5.0,4750,-2.0,0.04083187613676622,0.2505064747469679
623,3.5,5000,-2.0,0.04974062581057628,0.3295586846231815
624,4.0,5000,-2.0,0.04241813943139077,0.31265463005410926
625,4.5,5000,-2.0,0.06043621680334661,0.25411460733892466
626,5.0,5000,-2.0,0.05089003783099838,0.24536540369303025
627,3.5,5250,-2.0,0.09537532781992189,0.23716300331308354
628,4.0,5250,-2.0,0.08146490464126561,0.24295609377531796
629,4.5,5250,-2.0,0.0666004346173518,0.248580986941138
630,5.0,5250,-2.0,0.05765403173484514,0.24182287207365777
631,3.5,5500,-2.0,0.09783717267192832,0.22840523171713273
632,4.0,5500,-2.0,0.08850116440328962,0.2326584830159687
633,4.5,5500,-2.0,0.07750676889962174,0.23610697321812363
634,5.0,5500,-2.0,0.0673123356653656,0.23548461459787826
635,3.5,5750,-2.0,0.09413454759608555,0.22690684536837094
636,4.0,5750,-2.0,0.08628632266491677,0.23304431314211868
637,4.5,5750,-2.0,0.08024376201564716,0.23280021508457044
638,5.0,5750,-2.0,0.07184602311957516,0.23253961075848958
639,3.5,6000,-2.0,0.08355487230389577,0.22834104952654236
640,4.0,6000,-2.0,0.08124753944100555,0.2303083894310291
641,4.5,6000,-2.0,0.07825375677447093,0.2317616261439672
642,5.0,6000,-2.0,0.07437989889965514,0.23059813765578904
643,3.5,6250,-2.0,0.07636590021877981,0.22617032778133078
644,4.0,6250,-2.0,0.07484201837713178,0.2307024960649978
645,4.5,6250,-2.0,0.07381687812250823,0.23315530161364456
646,5.0,6250,-2.0,0.07262707342253909,0.23144316811205776
647,3.5,6500,-2.0,0.07238929189857413,0.21824352387172508
648,4.0,6500,-2.0,0.07048932031231564,0.22560457215747184
649,4.5,6500,-2.0,0.06902658744556646,0.23023077647813459
650,5.0,6500,-2.0,0.06829148984088483,0.23145534670836201
651,3.5,6750,-2.0,0.05529039549585288,0.22381576128137004
652,4.0,6750,-2.0,0.05697027582906585,0.23009785375855363
653,4.5,6750,-2.0,0.05963700232205571,0.23363351728250475
654,5.0,6750,-2.0,0.06249088758300441,0.23406833207344516
655,3.5,7000,-2.0,0.04381178616389483,0.2230033470342428
656,4.0,7000,-2.0,0.04748038808551606,0.22712969518958775
657,4.5,7000,-2.0,0.05153872059598548,0.2311657471453595
658,5.0,7000,-2.0,0.055626384066593704,0.23299084126576686
659,3.5,7250,-2.0,0.039522781677397645,0.2205349768782463
660,4.0,7250,-2.0,0.04271962899320403,0.2248867010401463
661,4.5,7250,-2.0,0.04697276951173793,0.22868053922408468
662,5.0,7250,-2.0,0.05142208352104993,0.23116014981859578
663,3.5,7500,-2.0,0.04723012748421307,0.1942877149296307
664,4.0,7500,-2.0,0.039292707165477316,0.21931470877066006
665,4.5,7500,-2.0,0.04210237316968777,0.22327226757480348
666,5.0,7500,-2.0,0.0407628882324878,0.22203121977751653
667,3.5,7750,-2.0,0.05695341696180717,0.1956256350231495
668,4.0,7750,-2.0,0.037216895663187755,0.2102903963496118
669,4.5,7750,-2.0,0.04066385497896479,0.21946805436332711
670,5.0,7750,-2.0,0.043836972144263554,0.22314456241455963
671,3.5,8000,-2.0,0.08488824637737338,0.17267338443909494
672,4.0,8000,-2.0,0.05274958702698631,0.20001823093503351
673,4.5,8000,-2.0,0.040134745681869366,0.20848625054885273
674,5.0,8000,-2.0,0.04291555617177321,0.21618661058343472
675,3.5,8250,-2.0,0.09159094734643913,0.1552343673095929
676,4.0,8250,-2.0,0.07627204700105443,0.1765856165669832
677,4.5,8250,-2.0,0.04619245770019852,0.20199933785929763
678,5.0,8250,-2.0,0.04436381814762033,0.20975331504316524
679,3.5,8500,-2.0,0.08817815438169276,0.14828598935821646
680,4.0,8500,-2.0,0.09169739963483094,0.14579148409141202
681,4.5,8500,-2.0,0.07747279066683523,0.1694746845335732
682,5.0,8500,-2.0,0.04901222724640296,0.19679560341888325
683,3.5,8750,-2.0,0.08617939408527311,0.1450626606865205
684,4.0,8750,-2.0,0.08871155018912202,0.14124874016067698
685,4.5,8750,-2.0,0.0924698746016332,0.14352021998072947
686,5.0,8750,-2.0,0.06911115491311415,0.17752927427391416
687,3.5,9000,-2.0,0.08329499689563519,0.1405526201802828
688,4.0,9000,-2.0,0.08545510715498832,0.13634623569406804
689,4.5,9000,-2.0,0.08877983814708071,0.13413814545490677
690,5.0,9000,-2.0,0.09230041959794237,0.14004902134545213
691,3.5,9250,-2.0,0.08329499689563519,0.1405526201802828
692,4.0,9250,-2.0,0.08545510715498832,0.13634623569406804
693,4.5,9250,-2.0,0.08877983814708071,0.13413814545490677
694,5.0,9250,-2.0,0.09230041959794237,0.14004902134545213
695,3.5,9500,-2.0,0.08329499689563519,0.1405526201802828
696,4.0,9500,-2.0,0.08545510715498832,0.13634623569406804
697,4.5,9500,-2.0,0.08877983814708071,0.13413814545490677
698,5.0,9500,-2.0,0.09230041959794237,0.14004902134545213
699,3.5,9750,-2.0,0.08329499689563519,0.1405526201802828
700,4.0,9750,-2.0,0.08545510715498832,0.13634623569406804
701,4.5,9750,-2.0,0.08877983814708071,0.13413814545490677
702,5.0,9750,-2.0,0.09230041959794237,0.14004902134545213
703,3.5,10000,-2.0,0.08329499689563519,0.1405526201802828
704,4.0,10000,-2.0,0.08545510715498832,0.13634623569406804
705,4.5,10000,-2.0,0.08877983814708071,0.13413814545490677
706,5.0,10000,-2.0,0.09230041959794237,0.14004902134545213
707,3.5,3500,-1.5,0.022862013191040642,0.3535614798067779
708,4.0,3500,-1.5,0.016353949224095797,0.34196994214381093
709,4.5,3500,-1.5,0.012461013146819466,0.3354737766773014
710,5.0,3500,-1.5,0.012883837592747027,0.3224929388336022
711,3.5,3750,-1.5,0.06245699831074125,0.3020543222459251
712,4.0,3750,-1.5,0.029329244711517287,0.29480470753571064
713,4.5,3750,-1.5,0.01921875172349441,0.28840089797785795
714,5.0,3750,-1.5,0.017479148276820178,0.28149948472201325
715,3.5,4000,-1.5,0.09379669439724617,0.33053815240688256
716,4.0,4000,-1.5,0.08512636791333057,0.27579069251091426
717,4.5,4000,-1.5,0.055011298583560575,0.25035484973472377
718,5.0,4000,-1.5,0.036633047498646466,0.2408340548912787
719,3.5,4250,-1.5,0.07321440840151631,0.3520726159274876
720,4.0,4250,-1.5,0.07495627375819161,0.3187865302212618
721,4.5,4250,-1.5,0.0707719390835031,0.2726221179578101
722,5.0,4250,-1.5,0.05273442609462098,0.24353930882042218
723,3.5,4500,-1.5,0.07205847018438648,0.3263224017719556
724,4.0,4500,-1.5,0.059591647855378176,0.3301295500376172
725,4.5,4500,-1.5,0.05550379134965579,0.31346403876050544
726,5.0,4500,-1.5,0.053672320946526436,0.2826843209410092
727,3.5,4750,-1.5,0.07781783016448429,0.3017428052912346
728,4.0,4750,-1.5,0.0642794504135559,0.3090625590657486
729,4.5,4750,-1.5,0.053615771952824964,0.3084655374988414
730,5.0,4750,-1.5,0.04861341091959536,0.2946654101239998
731,3.5,5000,-1.5,0.08855715632673106,0.26632682833921467
732,4.0,5000,-1.5,0.0748128589985259,0.2755528461895617
733,4.5,5000,-1.5,0.06273416956024658,0.2804808973259845
734,5.0,5000,-1.5,0.05188485942813638,0.2805374772516707
735,3.5,5250,-1.5,0.09435821175375084,0.24856821456091582
736,4.0,5250,-1.5,0.08149749918362102,0.2570543450528114
737,4.5,5250,-1.5,0.06757017979514497,0.2665458217443769
738,5.0,5250,-1.5,0.05806929579057856,0.26566307897839275
739,3.5,5500,-1.5,0.09586531078960193,0.23406985662452162
740,4.0,5500,-1.5,0.08715647668475429,0.239777365489889
741,4.5,5500,-1.5,0.07752951476119489,0.24434565934909794
742,5.0,5500,-1.5,0.0674817623489111,0.24741840931619852
743,3.5,5750,-1.5,0.09273015908702578,0.22975475529553943
744,4.0,5750,-1.5,0.0870159839180517,0.23407009491059338
745,4.5,5750,-1.5,0.07945679451920122,0.23821815428319132
746,5.0,5750,-1.5,0.07179608229214274,0.2392140441079495
747,3.5,6000,-1.5,0.0825823693790203,0.22944520652769906
748,4.0,6000,-1.5,0.08032442920208582,0.2318758598108829
749,4.5,6000,-1.5,0.07763881741647877,0.2341141536147348
750,5.0,6000,-1.5,0.07405424088108385,0.2337398996989197
751,3.5,6250,-1.5,0.07561598003399735,0.22649520496991535
752,4.0,6250,-1.5,0.07425384477863699,0.2313304745026913
753,4.5,6250,-1.5,0.07351157299179936,0.2339181175121728
754,5.0,6250,-1.5,0.07239208990473586,0.23310299381897687
755,3.5,6500,-1.5,0.06325713811336386,0.22453219046215944
756,4.0,6500,-1.5,0.06390315605091297,0.23020104427316768
757,4.5,6500,-1.5,0.06539548986194632,0.2335235293407509
758,5.0,6500,-1.5,0.06701991520628689,0.23339124307670167
759,3.5,6750,-1.5,0.054881532746672436,0.22331017928187824
760,4.0,6750,-1.5,0.056797766074087416,0.22922388505538555
761,4.5,6750,-1.5,0.05952272311034262,0.2328447592429939
762,5.0,6750,-1.5,0.06231487666504415,0.2341299864058519
763,3.5,7000,-1.5,0.04377534049562948,0.22217399828026996
764,4.0,7000,-1.5,0.04738338044131531,0.2263386884740379
765,4.5,7000,-1.5,0.05156802815092641,0.2302326257942655
766,5.0,7000,-1.5,0.055803301359801626,0.2319523368521732
767,3.5,7250,-1.5,0.039815618111991635,0.21878572281789566
768,4.0,7250,-1.5,0.042830511591212775,0.22372742635906898
769,4.5,7250,-1.5,0.04720203093944524,0.2273313316251912
770,5.0,7250,-1.5,0.05152940124877159,0.22994967111232167
771,3.5,7500,-1.5,0.04931937993983125,0.19124817988357362
772,4.0,7500,-1.5,0.039624146647826874,0.21790020327669302
773,4.5,7500,-1.5,0.04250109193862642,0.22189341603063528
774,5.0,7500,-1.5,0.04643606990869937,0.2254746018569934
775,3.5,7750,-1.5,0.05617097476800902,0.20032383655660757
776,4.0,7750,-1.5,0.037515117335723144,0.20893991887581614
777,4.5,7750,-1.5,0.04121626092785203,0.21814752272227395
778,5.0,7750,-1.5,0.04426626508659781,0.22158874878599144
779,3.5,8000,-1.5,0.08594467954702739,0.17055828966340686
780,4.0,8000,-1.5,0.05535347072326285,0.19893566819031566
781,4.5,8000,-1.5,0.04268862988867778,0.20918103527781104
782,5.0,8000,-1.5,0.04348219198238737,0.21466044335559853
783,3.5,8250,-1.5,0.09090085499537388,0.1546083712053691
784,4.0,8250,-1.5,0.07917363838749432,0.1733066623768325
785,4.5,8250,-1.5,0.05157403271420796,0.20039831952145404
786,5.0,8250,-1.5,0.04408965758631604,0.2081427310148859
787,3.5,8500,-1.5,0.08811914650632295,0.14729114995636072
788,4.0,8500,-1.5,0.09108893195068678,0.14510823264479564
789,4.5,8500,-1.5,0.08008897127052436,0.16598283723998813
790,5.0,8500,-1.5,0.05561131689896939,0.19402698580316233
791,3.5,8750,-1.5,0.08635980228762924,0.14416136535876625
792,4.0,8750,-1.5,0.08848908015598247,0.14049980111648744
793,4.5,8750,-1.5,0.09218312531765045,0.14237718903124916
794,5.0,8750,-1.5,0.06961329795167148,0.17583145892917484
795,3.5,9000,-1.5,0.08331694694660381,0.14085540418383696
796,4.0,9000,-1.5,0.08543270038261894,0.1360045741472529
797,4.5,9000,-1.5,0.0884450759163534,0.13369298522214246
798,5.0,9000,-1.5,0.09249264588904271,0.13842229000972253
799,3.5,9250,-1.5,0.08331694694660381,0.14085540418383696
800,4.0,9250,-1.5,0.08543270038261894,0.1360045741472529
801,4.5,9250,-1.5,0.0884450759163534,0.13369298522214246
802,5.0,9250,-1.5,0.09249264588904271,0.13842229000972253
803,3.5,9500,-1.5,0.08331694694660381,0.14085540418383696
804,4.0,9500,-1.5,0.08543270038261894,0.1360045741472529
805,4.5,9500,-1.5,0.0884450759163534,0.13369298522214246
806,5.0,9500,-1.5,0.09249264588904271,0.13842229000972253
807,3.5,9750,-1.5,0.08331694694660381,0.14085540418383696
808,4.0,9750,-1.5,0.08543270038261894,0.1360045741472529
809,4.5,9750,-1.5,0.0884450759163534,0.13369298522214246
810,5.0,9750,-1.5,0.09249264588904271,0.13842229000972253
811,3.5,10000,-1.5,0.08331694694660381,0.14085540418383696
812,4.0,10000,-1.5,0.08543270038261894,0.1360045741472529
813,4.5,10000,-1.5,0.0884450759163534,0.13369298522214246
814,5.0,10000,-1.5,0.09249264588904271,0.13842229000972253
815,3.5,3500,-1.0,0.046147372231764724,0.37390858261613985
816,4.0,3500,-1.0,0.021316218044026947,0.3613365752591129
817,4.5,3500,-1.0,0.01995372755459779,0.35353689213714945
818,5.0,3500,-1.0,0.01641891187972644,0.3463207593703159
819,3.5,3750,-1.0,0.12118315940237731,0.31783426048064917
820,4.0,3750,-1.0,0.04980199687315249,0.31457006859285647
821,4.5,3750,-1.0,0.028231360236916303,0.29665973600459394
822,5.0,3750,-1.0,0.013471288898212119,0.3033849507045679
823,3.5,4000,-1.0,0.12091484618252805,0.3706422167396459
824,4.0,4000,-1.0,0.12386050614519677,0.30249643003535615
825,4.5,4000,-1.0,0.08739175004678633,0.26293472037245724
826,5.0,4000,-1.0,0.048005758090497556,0.25421433903902535
827,3.5,4250,-1.0,0.0956787580668485,0.36893338265622183
828,4.0,4250,-1.0,0.09852083305829508,0.34926989594239327
829,4.5,4250,-1.0,0.10560249733598039,0.2958354621363941
830,5.0,4250,-1.0,0.08373030573787399,0.2541608867401722
831,3.5,4500,-1.0,0.08960669119531683,0.3420120976881954
832,4.0,4500,-1.0,0.07918701636660824,0.3485205656061775
833,4.5,4500,-1.0,0.07463473525155698,0.343606599560287
834,5.0,4500,-1.0,0.07958950211487113,0.3115643511905588
835,3.5,4750,-1.0,0.08778975403822807,0.32257181159876613
836,4.0,4750,-1.0,0.07801027777020096,0.32993354249222584
837,4.5,4750,-1.0,0.06841592952565961,0.3351425249938405
838,5.0,4750,-1.0,0.07053913579628868,0.3441094470797824
839,3.5,5000,-1.0,0.08951958296919182,0.28946608684294317
840,4.0,5000,-1.0,0.07965937071569218,0.2991586064851992
841,4.5,5000,-1.0,0.07045362723853862,0.3057002622008071
842,5.0,5000,-1.0,0.06085743075899638,0.31114193511659705
843,3.5,5250,-1.0,0.09154480860363622,0.2691118494690647
844,4.0,5250,-1.0,0.08230535908352656,0.27840707187020003
845,4.5,5250,-1.0,0.07296765515206587,0.2864040432041563
846,5.0,5250,-1.0,0.06365854648602287,0.292298631637392
847,3.5,5500,-1.0,0.09219820318996089,0.24649884605326972
848,4.0,5500,-1.0,0.08437727829373379,0.2547718994200564
849,4.5,5500,-1.0,0.07689193340873408,0.2613479328316251
850,5.0,5500,-1.0,0.06921301666931441,0.26596488135206053
851,3.5,5750,-1.0,0.08990378655721849,0.23730127112201352
852,4.0,5750,-1.0,0.08419589055694332,0.24375133022932507
853,4.5,5750,-1.0,0.07811234438582741,0.24972350224066153
854,5.0,5750,-1.0,0.07177193444661456,0.25335828324891857
855,3.5,6000,-1.0,0.08159430118614075,0.23035698498076607
856,4.0,6000,-1.0,0.07887007920184995,0.2355960422091301
857,4.5,6000,-1.0,0.07575306160475272,0.2407015706220377
858,5.0,6000,-1.0,0.07356220085072003,0.24040095270961148
859,3.5,6250,-1.0,0.07403647298471551,0.2283420796841176
860,4.0,6250,-1.0,0.07287886409129765,0.23345292733574127
861,4.5,6250,-1.0,0.07265593860153778,0.23637594031374332
862,5.0,6250,-1.0,0.07190803772517149,0.2368962653457426
863,3.5,6500,-1.0,0.062339223325899584,0.22449247188519694
864,4.0,6500,-1.0,0.06293927211820338,0.23083417087473534
865,4.5,6500,-1.0,0.06469358452322634,0.23431879795410895
866,5.0,6500,-1.0,0.06671370109507993,0.23455288225130824
867,3.5,6750,-1.0,0.05428864895423884,0.22283887087963464
868,4.0,6750,-1.0,0.05631291794879454,0.2286618376430417
869,4.5,6750,-1.0,0.059201955209067327,0.23247950299802464
870,5.0,6750,-1.0,0.06229842435755433,0.2337674521720067
871,3.5,7000,-1.0,0.043638902116860966,0.2212911652908213
