logg,Teff,Z,aLSM,bLSM
5,4250,-2.5,0.2704230585628427,0.3971553536711554
3.5,4500,-2.5,0.5076051507489517,0.2519158986160571
4,4500,-2.5,0.40656678454743045,0.3224354575600874
4.5,4500,-2.5,0.31576096772208945,0.3734382597002446
5,4500,-2.5,0.2540537409650919,0.40525207834266486
3.5,4750,-2.5,0.49773285181373844,0.25122197175179384
4,4750,-2.5,0.431527754,0.29782520793823725
4.5,4750,-2.5,0.350973201,0.3450384515968126
5,4750,-2.5,0.27598086264676036,0.3889016552299951
3.5,5000,-2.5,0.4906360189614167,0.24910853709108002
4,5000,-2.5,0.4434800485605345,0.2849131273443752
4.5,5000,-2.5,0.3953999175226097,0.31199346044814136
5,5000,-2.5,0.3307323335058885,0.35156960085134703
3.5,5250,-2.5,0.4877545023787615,0.25126373986623307
4,5250,-2.5,0.44607347028970706,0.28324368684479595
4.5,5250,-2.5,0.4030269569333596,0.3093598913898198
5,5250,-2.5,0.35531697010380864,0.3371548355554173
3.5,5500,-2.5,0.48467237379196293,0.2534539725513036
4,5500,-2.5,0.4469641663032276,0.28387903682476967
4.5,5500,-2.5,0.41056924251527593,0.307733826
5,5500,-2.5,0.37141037380868414,0.32718589604483467
3.5,5750,-2.5,0.48455787377001036,0.2523184215153477
4,5750,-2.5,0.4471276302311211,0.2840931393669467
4.5,5750,-2.5,0.4147235325080264,0.3056898807636637
5,5750,-2.5,0.3785991323411382,0.32580481416626406
3.5,6000,-2.5,0.48316255911969924,0.24904430772114783
4,6000,-2.5,0.44765919305083324,0.281135196
4.5,6000,-2.5,0.4171815233422362,0.3042032420270577
5,6000,-2.5,0.3860338514097962,0.3227277996043296
3.5,6250,-2.5,0.48186993778411946,0.24782879390342516
4,6250,-2.5,0.4474438787543507,0.2793107609568195
4.5,6250,-2.5,0.4180199032158945,0.30268144018691545
5,6250,-2.5,0.3890601338678531,0.3209711067192997
3.5,6500,-2.5,0.4737603618691276,0.24933536471494835
4,6500,-2.5,0.4432458305696929,0.27693812368624177
4.5,6500,-2.5,0.4154433068687249,0.3000891009467855
5,6500,-2.5,0.3895053299416247,0.31848253114498515
3.5,6750,-2.5,0.46362464299635536,0.25464074312521423
4,6750,-2.5,0.4373623819686487,0.27775199743228585
4.5,6750,-2.5,0.4124032271273937,0.29929675405727635
5,6750,-2.5,0.38829909444686045,0.3174871845451041
3.5,7000,-2.5,0.4408633327255362,0.2710951371205592
4,7000,-2.5,0.4230727500048489,0.28532715974334816
4.5,7000,-2.5,0.40263663920968595,0.30188800649076886
5,7000,-2.5,0.3811963975407849,0.3182933175734148
3.5,7250,-2.5,0.4225469910092501,0.2867591529661745
4,7250,-2.5,0.4082638623701911,0.2953376203129251
4.5,7250,-2.5,0.39240343000393185,0.3072424576086883
5,7250,-2.5,0.3740911592748431,0.32067141359928386
3.5,7500,-2.5,0.4395323564257629,0.27246310368459326
4,7500,-2.5,0.3823902160275397,0.3142028809851285
4.5,7500,-2.5,0.37055994760110234,0.32062869504123104
5,7500,-2.5,0.3750420318602352,0.3183464064064576
3.5,7750,-2.5,0.45024323653776555,0.2803570091970774
4,7750,-2.5,0.3759507303295409,0.31066247693071997
4.5,7750,-2.5,0.35327093848549046,0.33251305230075506
5,7750,-2.5,0.34285532935202706,0.33762133567521546
3.5,8000,-2.5,0.44221565753111464,0.3080088738031663
4,8000,-2.5,0.3896920070567046,0.31863855177708017
4.5,8000,-2.5,0.3290349029817376,0.3407095837177282
5,8000,-2.5,0.31641434186694134,0.35379219666199363
3.5,8250,-2.5,0.446817867,0.30001559962138613
4,8250,-2.5,0.387457926,0.3354401043212294
4.5,8250,-2.5,0.33442797132932717,0.33731498517332276
5,8250,-2.5,0.3914303251792065,0.33499560886384117
3.5,8500,-2.5,0.40568093099079805,0.3190326765313752
4,8500,-2.5,0.40374154405814433,0.3189852293757543
4.5,8500,-2.5,0.336945674,0.3590205660333673
5,8500,-2.5,0.2841145502989687,0.36655367216838164
3.5,8750,-2.5,0.3764679546877869,0.3310346344997335
4,8750,-2.5,0.38906021701000054,0.32057463625480437
4.5,8750,-2.5,0.3535143582898321,0.3468813961011427
5,8750,-2.5,0.28441668741787857,0.38012350996578004
3.5,9000,-2.5,0.34263835981211316,0.33937562135891414
4,9000,-2.5,0.3514081460703745,0.3349946408876893
4.5,9000,-2.5,0.35932231323872355,0.32733498801198707
5,9000,-2.5,0.3061178526134982,0.3662382729156526
3.5,9250,-2.5,0.34263835981211316,0.33937562135891414
4,9250,-2.5,0.3514081460703745,0.3349946408876893
4.5,9250,-2.5,0.35932231323872355,0.32733498801198707
5,9250,-2.5,0.3061178526134982,0.3662382729156526
3.5,9500,-2.5,0.34263835981211316,0.33937562135891414
4,9500,-2.5,0.3514081460703745,0.3349946408876893
4.5,9500,-2.5,0.35932231323872355,0.32733498801198707
5,9500,-2.5,0.3061178526134982,0.3662382729156526
3.5,9750,-2.5,0.34263835981211316,0.33937562135891414
4,9750,-2.5,0.3514081460703745,0.3349946408876893
4.5,9750,-2.5,0.35932231323872355,0.32733498801198707
5,9750,-2.5,0.3061178526134982,0.3662382729156526
3.5,10000,-2.5,0.34263835981211316,0.33937562135891414
4,10000,-2.5,0.3514081460703745,0.3349946408876893
4.5,10000,-2.5,0.35932231323872355,0.32733498801198707
5,10000,-2.5,0.3061178526134982,0.3662382729156526
3.5,3500,-2,0.3391840647891084,0.3750497448196955
4,3500,-2,0.3375878288170111,0.3872763480178343
4.5,3500,-2,0.34727927402726283,0.40860831784834545
5,3500,-2,0.39144218511746953,0.3944085767790451
3.5,3750,-2,0.3627822159392756,0.34390190236446005
4,3750,-2,0.3169042589197316,0.3775891267200874
4.5,3750,-2,0.3173200619599506,0.3680869671352759
5,3750,-2,0.3251478467496376,0.40592105937981376
3.5,4000,-2,0.570768393,0.19066645518702366
4,4000,-2,0.40787198782722683,0.30223515844782745
4.5,4000,-2,0.32901938722579777,0.3526071130407542
5,4000,-2,0.298468204,0.3842208836362677
3.5,4250,-2,0.6671516503787936,0.14143732368316464
4,4250,-2,0.5112848145343856,0.2488866918502769
4.5,4250,-2,0.38758548062968995,0.33155032488864594
5,4250,-2,0.31679318225938147,0.36754190630674943
3.5,4500,-2,0.6196066895947681,0.19661122768025682
4,4500,-2,0.5495942420513987,0.24910190094690599
4.5,4500,-2,0.45252325981931574,0.3108523119914514
5,4500,-2,0.36342064513902295,0.35605879674814445
3.5,4750,-2,0.566383499,0.22718554132953725
4,4750,-2,0.518857187,0.2690868614857542
4.5,4750,-2,0.4535453633676157,0.31182207849578153
5,4750,-2,0.38096614452606137,0.34774601648890513
3.5,5000,-2,0.6696220034960839,0.1402544984397013
4,5000,-2,0.5736921940052893,0.22965225082122254
4.5,5000,-2,0.43733472613264074,0.3091387039660118
5,5000,-2,0.3837731617033605,0.33844145203162934
3.5,5250,-2,0.5076968717620138,0.24120111289586374
4,5250,-2,0.47076731217145107,0.2731994058427356
4.5,5250,-2,0.43608483441805357,0.3011844393471762
5,5250,-2,0.3878635810783516,0.33005774655043196
3.5,5500,-2,0.4965879810238958,0.24505298522269522
4,5500,-2,0.46173325691322276,0.2744064719492031
4.5,5500,-2,0.4279978231030281,0.2988532837783749
5,5500,-2,0.39132661225330606,0.3205897907806454
3.5,5750,-2,0.49192922036086817,0.24636798219479883
4,5750,-2,0.45835799035586416,0.2777289272581308
4.5,5750,-2,0.42623587679838293,0.29885411682063545
5,5750,-2,0.392240436,0.3191182464865051
3.5,6000,-2,0.4889192257955415,0.2450592525212748
4,6000,-2,0.4530442405284826,0.276264299
4.5,6000,-2,0.42348671245876796,0.29909332905741837
5,6000,-2,0.39384049,0.3172844347859289
3.5,6250,-2,0.4840043855493988,0.2444722728986082
4,6250,-2,0.45015012484811034,0.27525071774743803
4.5,6250,-2,0.4223451076091738,0.29838342490284503
5,6250,-2,0.3940798192772375,0.3167575138025687
3.5,6500,-2,0.49908068777860637,0.22349720367630307
4,6500,-2,0.4617880457436197,0.25723250244240536
4.5,6500,-2,0.4260993112933145,0.28778246477655295
5,6500,-2,0.3947225406919264,0.31169709843754984
3.5,6750,-2,0.4642062480162107,0.25324415659238214
4,6750,-2,0.43899790770295494,0.275605705
4.5,6750,-2,0.41425469588962627,0.2967027817507405
5,6750,-2,0.3902372576117768,0.31475831444512836
3.5,7000,-2,0.4408203699911828,0.270532037
4,7000,-2,0.42362740920806136,0.2836433319948002
4.5,7000,-2,0.403693986,0.2999050035642323
5,7000,-2,0.3826648496151441,0.3158493133074228
3.5,7250,-2,0.42274954,0.2842390657298617
4,7250,-2,0.4084884,0.29437383964206004
4.5,7250,-2,0.3929530954531941,0.30575633037555144
5,7250,-2,0.3751503713321445,0.318577731
3.5,7500,-2,0.46052532859168954,0.245638482
4,7500,-2,0.38237520495945004,0.3134538590140446
4.5,7500,-2,0.37059765691487895,0.31980507414539516
5,7500,-2,0.37492450684147577,0.3179155207669908
3.5,7750,-2,0.44825821678066846,0.2837143868198442
4,7750,-2,0.37994574710966594,0.3044587332916358
4.5,7750,-2,0.35316800577696816,0.33218100383965987
5,7750,-2,0.342901648,0.3365648295172363
3.5,8000,-2,0.44368494716074935,0.30645059175323347
4,8000,-2,0.3869105518871817,0.3231505643149841
4.5,8000,-2,0.3294506517224477,0.33984838952726254
5,8000,-2,0.3162256270437663,0.3533788748705656
3.5,8250,-2,0.44722602908731396,0.2990114251532217
4,8250,-2,0.38750175678883425,0.3359634731057571
4.5,8250,-2,0.3317104154235116,0.34309952545830213
5,8250,-2,0.298473763,0.3632535761409104
3.5,8500,-2,0.4047227334322195,0.31941095102623085
4,8500,-2,0.40424135673167383,0.31792194398165846
4.5,8500,-2,0.33769222588950415,0.3585848096935351
5,8500,-2,0.28424211307758585,0.36504697084077214
3.5,8750,-2,0.3755957950137001,0.3315205672655548
4,8750,-2,0.38803301098556814,0.32090787476859817
4.5,8750,-2,0.3548562568366318,0.34522068777528847
5,8750,-2,0.28572418008148265,0.3778960799245175
3.5,9000,-2,0.3418791854784107,0.3395223519906368
4,9000,-2,0.35035843206776607,0.3353844642082897
4.5,9000,-2,0.35851317989712755,0.32735416590098476
5,9000,-2,0.30748303481184297,0.3647075291248199
3.5,9250,-2,0.3418791854784107,0.3395223519906368
4,9250,-2,0.35035843206776607,0.3353844642082897
4.5,9250,-2,0.35851317989712755,0.32735416590098476
5,9250,-2,0.30748303481184297,0.3647075291248199
3.5,9500,-2,0.3418791854784107,0.3395223519906368
4,9500,-2,0.35035843206776607,0.3353844642082897
4.5,9500,-2,0.35851317989712755,0.32735416590098476
5,9500,-2,0.30748303481184297,0.3647075291248199
3.5,9750,-2,0.3418791854784107,0.3395223519906368
4,9750,-2,0.35035843206776607,0.3353844642082897
4.5,9750,-2,0.35851317989712755,0.32735416590098476
5,9750,-2,0.30748303481184297,0.3647075291248199
3.5,10000,-2,0.3418791854784107,0.3395223519906368
4,10000,-2,0.35035843206776607,0.3353844642082897
4.5,10000,-2,0.35851317989712755,0.32735416590098476
5,10000,-2,0.30748303481184297,0.3647075291248199
3.5,3500,-1.5,0.35371721136762135,0.39781243485507944
4,3500,-1.5,0.324634535,0.4121165467077681
4.5,3500,-1.5,0.32851060845053526,0.4126870511597343
5,3500,-1.5,0.343604464,0.4199934912582909
3.5,3750,-1.5,0.42207869005634374,0.3245745338213852
4,3750,-1.5,0.33929795419177755,0.3819548428954641
4.5,3750,-1.5,0.311318749,0.3956662711611661
5,3750,-1.5,0.3108860834437286,0.4081293372475453
3.5,4000,-1.5,0.7579007015354133,0.044838800166716083
4,4000,-1.5,0.514913004,0.23742720983851198
4.5,4000,-1.5,0.3730796726405783,0.3410478258245112
5,4000,-1.5,0.31575956201237404,0.3783875587169107
3.5,4250,-1.5,0.8560671578960323,-0.010123643
4,4250,-1.5,0.700730813,0.1026466075568477
4.5,4250,-1.5,0.5076694520063246,0.24303863729490863
5,4250,-1.5,0.37768684653157586,0.3312517891486354
3.5,4500,-1.5,0.7484773568162828,0.095447451
4,4500,-1.5,0.7197644855461955,0.1224832737465429
4.5,4500,-1.5,0.6393968377640206,0.17697378738111913
5,4500,-1.5,0.5199191981390116,0.25111831618391944
3.5,4750,-1.5,0.6668077676584825,0.15843052422263168
4,4750,-1.5,0.6435052559241227,0.1851867890908557
4.5,4750,-1.5,0.60547443,0.2162165752584745
5,4750,-1.5,0.5435131980128277,0.25042243535131303
3.5,5000,-1.5,0.5781901012302532,0.2114407994474614
4,5000,-1.5,0.5535833698773126,0.2397456127537946
4.5,5000,-1.5,0.5247671227279654,0.26845483722810504
5,5000,-1.5,0.4885089280004392,0.29739231518765763
3.5,5250,-1.5,0.5448356256116054,0.22387324284749932
4,5250,-1.5,0.5170264921649641,0.2528287040698472
4.5,5250,-1.5,0.49392552941749923,0.2772064880292232
5,5250,-1.5,0.4569332511068291,0.30674470890270306
3.5,5500,-1.5,0.5166798698246774,0.23262931482318305
4,5500,-1.5,0.487149173,0.2601469377064898
4.5,5500,-1.5,0.4593654181583185,0.28327703957565176
5,5500,-1.5,0.42969112278072985,0.3065212540258344
3.5,5750,-1.5,0.5056936300600148,0.2361243804632454
4,5750,-1.5,0.47525471276762804,0.26394308169910397
4.5,5750,-1.5,0.4482126928285919,0.285733414
5,5750,-1.5,0.4180177459149601,0.30683533775398475
3.5,6000,-1.5,0.4966714909050946,0.2384020017734539
4,6000,-1.5,0.4629200754819209,0.2680484984666503
4.5,6000,-1.5,0.4362442665252886,0.28970052548491715
5,6000,-1.5,0.4092116500011959,0.3075312744181599
3.5,6250,-1.5,0.48931234893217934,0.23931994556936215
4,6250,-1.5,0.45708441753491974,0.26884598779079116
4.5,6250,-1.5,0.4309714996908887,0.290886024
5,6250,-1.5,0.40485621294885565,0.3087567723030655
3.5,6500,-1.5,0.47727835377806044,0.2442579119399018
4,6500,-1.5,0.4487004985421646,0.2697497093524842
4.5,6500,-1.5,0.4230764853943719,0.2917177421892705
5,6500,-1.5,0.3984110767310394,0.30989074350340545
3.5,6750,-1.5,0.465501939,0.2514339917340499
4,6750,-1.5,0.44130598031433926,0.2725652339425968
4.5,6750,-1.5,0.4171929614131187,0.29282598164683044
5,6750,-1.5,0.39430563341033453,0.3104516022318364
3.5,7000,-1.5,0.4405521559526756,0.27016450119589686
4,7000,-1.5,0.42424119297522955,0.2822895283324342
4.5,7000,-1.5,0.40501198223710966,0.29761509023738786
5,7000,-1.5,0.38471405411033593,0.3126681669495389
3.5,7250,-1.5,0.4227712411745987,0.2828218301111729
4,7250,-1.5,0.40836037740699177,0.2934821414055783
4.5,7250,-1.5,0.3934973558126138,0.30401547526986483
5,7250,-1.5,0.37612992110049914,0.31620317785252205
3.5,7500,-1.5,0.462753148,0.24451538907319476
4,7500,-1.5,0.38208542723637445,0.3127481787161892
4.5,7500,-1.5,0.3702561775767839,0.31915516318559456
5,7500,-1.5,0.3582170633790361,0.32595902135338817
3.5,7750,-1.5,0.44182247868251606,0.2928533328657246
4,7750,-1.5,0.381632714,0.30235535624709053
4.5,7750,-1.5,0.3526474056021424,0.3319751055770812
5,7750,-1.5,0.3425962049825715,0.3355468281810052
3.5,8000,-1.5,0.44578459698775147,0.3040792332751563
4,8000,-1.5,0.38418486250080425,0.3279694820205207
4.5,8000,-1.5,0.32885609529559057,0.34638833729624563
5,8000,-1.5,0.31571016964709986,0.35282549502964244
3.5,8250,-1.5,0.4477995826528781,0.2969976804825912
4,8250,-1.5,0.38795531623168555,0.33615553202312487
4.5,8250,-1.5,0.32724292097874036,0.3539904931448847
5,8250,-1.5,0.2976695537378115,0.3613453291485958
3.5,8500,-1.5,0.4037548573889654,0.3188095890678962
4,8500,-1.5,0.40545904224059365,0.3153486124210723
4.5,8500,-1.5,0.3387531205268067,0.3582944170212545
5,8500,-1.5,0.28278083586045766,0.3754021518392253
3.5,8750,-1.5,0.37509803635994216,0.33101776609108535
4,8750,-1.5,0.3867365446443619,0.32069203743001995
4.5,8750,-1.5,0.35762065601204734,0.34164927363051356
5,8750,-1.5,0.2873740218280187,0.37578832825262376
3.5,9000,-1.5,0.34154552388347215,0.3397694335703793
4,9000,-1.5,0.34940307309318186,0.3354334374556163
4.5,9000,-1.5,0.357597128,0.32686716939455207
5,9000,-1.5,0.31011711841900186,0.36178940357872996
3.5,9250,-1.5,0.34154552388347215,0.3397694335703793
4,9250,-1.5,0.34940307309318186,0.3354334374556163
4.5,9250,-1.5,0.357597128,0.32686716939455207
5,9250,-1.5,0.31011711841900186,0.36178940357872996
3.5,9500,-1.5,0.34154552388347215,0.3397694335703793
4,9500,-1.5,0.34940307309318186,0.3354334374556163
4.5,9500,-1.5,0.357597128,0.32686716939455207
5,9500,-1.5,0.31011711841900186,0.36178940357872996
3.5,9750,-1.5,0.34154552388347215,0.3397694335703793
4,9750,-1.5,0.34940307309318186,0.3354334374556163
4.5,9750,-1.5,0.357597128,0.32686716939455207
5,9750,-1.5,0.31011711841900186,0.36178940357872996
3.5,10000,-1.5,0.34154552388347215,0.3397694335703793
4,10000,-1.5,0.34940307309318186,0.3354334374556163
4.5,10000,-1.5,0.357597128,0.32686716939455207
5,10000,-1.5,0.31011711841900186,0.36178940357872996
3.5,3500,-1,0.44260958794204586,0.3763721858125729
4,3500,-1,0.3543036609906801,0.43209121723526817
4.5,3500,-1,0.33344342803676175,0.435693932
5,3500,-1,0.3345826149466205,0.4347424555721613
3.5,3750,-1,0.5619597009043641,0.2430179531483332
4,3750,-1,0.3979714644360969,0.36637684435421625
4.5,3750,-1,0.3024568409612045,0.415228966
5,3750,-1,0.3079179442415104,0.417435149
3.5,4000,-1,0.986782713,-0.142507942
4,4000,-1,0.6794708739435605,0.11478599930689219
4.5,4000,-1,0.45522220126862123,0.2908811734048661
5,4000,-1,0.3512817324730283,0.3612781214988264
3.5,4250,-1,0.992633609,-0.129523728
4,4250,-1,0.8872787577250003,-0.048269923
4.5,4250,-1,0.6624980032225597,0.1283252425825202
5,4250,-1,0.460358251,0.27974224908284917
3.5,4500,-1,0.8613474248433026,-0.008837663
4,4500,-1,0.8523442812949583,0.002982129
4.5,4500,-1,0.8143749518643147,0.029920238
5,4500,-1,0.6932072643607841,0.11173297018441523
3.5,4750,-1,0.7747859822877166,0.067066118
4,4750,-1,0.7659717885439427,0.078540447
4.5,4750,-1,0.7539186686135233,0.090624336
5,4750,-1,0.801403878,0.048327117
3.5,5000,-1,0.6615644888841038,0.15333382902922824
4,5000,-1,0.6519006434193042,0.16691003606186613
4.5,5000,-1,0.6378825871920517,0.18271252576105143
5,5000,-1,0.622780275,0.19842583489307888
3.5,5250,-1,0.6054711796197407,0.1883606159519462
4,5250,-1,0.591309615,0.2063690935890654
4.5,5250,-1,0.5775649893437235,0.22234996409351124
5,5250,-1,0.5602792026268835,0.2402392325175381
3.5,5500,-1,0.5514060437772375,0.21378080551689818
4,5500,-1,0.5307906754014687,0.23655572085643445
4.5,5500,-1,0.5125818685647484,0.2554638351494663
5,5500,-1,0.49188526383550635,0.2752345303168443
3.5,5750,-1,0.5300313372884313,0.221232143
4,5750,-1,0.5048863645166811,0.24663771453451142
4.5,5750,-1,0.4854588595643402,0.26546800097925705
5,5750,-1,0.4640009501681776,0.2839471562411583
3.5,6000,-1,0.5084355202190599,0.2288863153426513
4,6000,-1,0.48020911585072684,0.2556499245901359
4.5,6000,-1,0.4588860514045806,0.27532112372614065
5,6000,-1,0.4358159302479154,0.29169578284019787
3.5,6250,-1,0.49830678781646986,0.23265124145876542
4,6250,-1,0.4692497265260033,0.25931577449389903
4.5,6250,-1,0.4457810584306006,0.27946023535367137
5,6250,-1,0.42371187882987577,0.2958469330830318
3.5,6500,-1,0.48121594275030777,0.24079687844282574
4,6500,-1,0.4554207912884935,0.26401140933329303
4.5,6500,-1,0.4312927981640716,0.2847081285636343
5,6500,-1,0.40922796097253833,0.30105492830705033
3.5,6750,-1,0.46779535820961166,0.24928806809835208
4,6750,-1,0.44531429744548473,0.2685236609459942
4.5,6750,-1,0.42251327095659563,0.2876526039596223
5,6750,-1,0.4013931371495397,0.303750368
3.5,7000,-1,0.4406813711115566,0.27005750586270416
4,7000,-1,0.42532537972837436,0.28060907741729896
4.5,7000,-1,0.40721666994249595,0.2948392366565536
5,7000,-1,0.3884299877997917,0.3084158542893635
3.5,7250,-1,0.42322993687268745,0.27994368773942285
4,7250,-1,0.40839436396821654,0.2927724023624161
4.5,7250,-1,0.39421648841608775,0.3024508857528408
5,7250,-1,0.3780492760111098,0.31319948215963156
3.5,7500,-1,0.4481931928971435,0.2676023660014871
4,7500,-1,0.3817312636954292,0.3102502017880989
4.5,7500,-1,0.36951825643516145,0.3189127690412171
5,7500,-1,0.3581320101499528,0.32457062727004526
3.5,7750,-1,0.44462037213052735,0.2915517682420443
4,7750,-1,0.3763361933481652,0.3149408951136116
4.5,7750,-1,0.35145182575622497,0.33255371880140194
5,7750,-1,0.34177442767121735,0.3348915259072267
3.5,8000,-1,0.4480057645155552,0.3021993894031095
4,8000,-1,0.3904736588683069,0.32190802379314803
4.5,8000,-1,0.32979623759099536,0.33794862971424816
5,8000,-1,0.31441767096937273,0.3529657384771648
3.5,8250,-1,0.4472631975313963,0.29563116468153156
4,8250,-1,0.39144839022625216,0.3327373284874992
4.5,8250,-1,0.3338096738719317,0.34428209348801664
5,8250,-1,0.29657011254886223,0.3580743714913037
3.5,8500,-1,0.402209273,0.31721630214009955
4,8500,-1,0.40635128992104086,0.3119728522790739
4.5,8500,-1,0.3414835209827739,0.35603380067404866
5,8500,-1,0.2857753550800234,0.36443310021822173
3.5,8750,-1,0.37484340079432316,0.3284860696900557
4,8750,-1,0.38460961168145347,0.3196222077506704
4.5,8750,-1,0.3620249362907772,0.33571782288270047
5,8750,-1,0.28745606080933767,0.37932647821429893
3.5,9000,-1,0.34268230045926823,0.3373965774524349
4,9000,-1,0.3488225834879657,0.333387904
4.5,9000,-1,0.35590309343458365,0.32541005946850593
5,9000,-1,0.31496107259166334,0.35606280217003794
3.5,9250,-1,0.34268230045926823,0.3373965774524349
4,9250,-1,0.3488225834879657,0.333387904
4.5,9250,-1,0.35590309343458365,0.32541005946850593
5,9250,-1,0.31496107259166334,0.35606280217003794
3.5,9500,-1,0.34268230045926823,0.3373965774524349
4,9500,-1,0.3488225834879657,0.333387904
4.5,9500,-1,0.35590309343458365,0.32541005946850593
5,9500,-1,0.31496107259166334,0.35606280217003794
3.5,9750,-1,0.34268230045926823,0.3373965774524349
4,9750,-1,0.3488225834879657,0.333387904
4.5,9750,-1,0.35590309343458365,0.32541005946850593
5,9750,-1,0.31496107259166334,0.35606280217003794
3.5,10000,-1,0.34268230045926823,0.3373965774524349
4,10000,-1,0.3488225834879657,0.333387904
4.5,10000,-1,0.35590309343458365,0.32541005946850593
5,10000,-1,0.31496107259166334,0.35606280217003794
3.5,3500,-0.5,0.7121570966687214,0.16932984507682766
4,3500,-0.5,0.5127193688316077,0.33616637709085334
4.5,3500,-0.5,0.4267383467539334,0.40325675453604964
5,3500,-0.5,0.3762937577856257,0.4346825730942756
3.5,3750,-0.5,0.8732996466159509,-0.016614658
4,3750,-0.5,0.5704427642866757,0.2572098348948071
4.5,3750,-0.5,0.41943852194478304,0.37233801870389666
5,3750,-0.5,0.3482838337756924,0.3992745303490502
3.5,4000,-0.5,0.6165993017452448,0.16596234896179501
4,4000,-0.5,0.9019494531173339,-0.067978292
4.5,4000,-0.5,0.6040981255667752,0.1877528704994806
5,4000,-0.5,0.42360208047290354,0.3250771280572193
3.5,4250,-0.5,1.0709303367914538,-0.204993087
4,4250,-0.5,1.0314927298692154,-0.173605714
4.5,4250,-0.5,0.8435570909942288,-0.020170551
5,4250,-0.5,0.586939115,0.18898747216152428
3.5,4500,-0.5,0.9504621466624814,-0.091540399
4,4500,-0.5,0.9475365441694461,-0.089575398
4.5,4500,-0.5,0.9369110822500507,-0.082729044
5,4500,-0.5,0.8502947553541936,-0.019129353
3.5,4750,-0.5,0.8682355944815108,-0.018167545
4,4750,-0.5,0.8242931731862028,0.019235937790422666
4.5,4750,-0.5,0.8684793229796197,-0.018896906
5,4750,-0.5,0.8539051354905601,-0.008614694
3.5,5000,-0.5,0.7539634506194877,0.076736458
4,5000,-0.5,0.7498783184476754,0.082774334
4.5,5000,-0.5,0.7453833915079865,0.088242207
5,5000,-0.5,0.7418016798426346,0.09177077
3.5,5250,-0.5,0.6887019377413984,0.1261149736168705
4,5250,-0.5,0.6820924372973294,0.13520298625444752
4.5,5250,-0.5,0.6772419584770478,0.1415568347346578
5,5250,-0.5,0.6702739322480005,0.14930389824309648
3.5,5500,-0.5,0.607022799,0.1799986115547403
4,5500,-0.5,0.5990762,0.19221845813934516
4.5,5500,-0.5,0.5908965920516477,0.20211883702519806
5,5500,-0.5,0.580680156,0.2129311656977501
3.5,5750,-0.5,0.5682079891000892,0.20039444861638628
4,5750,-0.5,0.5553279405087779,0.21757395989894707
4.5,5750,-0.5,0.5464824794763131,0.2290868886744567
5,5750,-0.5,0.5331961265653735,0.24159791402894676
3.5,6000,-0.5,0.5308563223685853,0.21656181177506265
4,6000,-0.5,0.5097477219041915,0.2390216141352003
4.5,6000,-0.5,0.4948643426834219,0.2546028680399887
5,6000,-0.5,0.47957749769070623,0.26848483108948795
3.5,6250,-0.5,0.5118519919687305,0.22499975674764416
4,6250,-0.5,0.489294022,0.24730027449871828
4.5,6250,-0.5,0.4707926026827133,0.26482473457567135
5,6250,-0.5,0.45506318442382104,0.2787278686593928
3.5,6500,-0.5,0.48816173694317483,0.23697881340917326
4,6500,-0.5,0.46563168696296897,0.25739928314421406
4.5,6500,-0.5,0.4449863322407655,0.2756830967069226
5,6500,-0.5,0.4271906856439228,0.29017714560829955
3.5,6750,-0.5,0.4712015993235524,0.2477151728960298
4,6750,-0.5,0.45117669533236965,0.2649092239989264
4.5,6750,-0.5,0.4312296006757379,0.28166774803878597
5,6750,-0.5,0.41308320076192656,0.2955936584086604
3.5,7000,-0.5,0.44104644749584987,0.2708822958062501
4,7000,-0.5,0.4270020432452645,0.27986898282118305
4.5,7000,-0.5,0.41084603043242945,0.29205893539487726
5,7000,-0.5,0.3938932743846154,0.304071664
3.5,7250,-0.5,0.4271318618033997,0.27505952929589317
4,7250,-0.5,0.40856618013700724,0.29313937871748336
4.5,7250,-0.5,0.39536361504561957,0.30141042879309904
5,7250,-0.5,0.3807539504280503,0.31082847030278854
3.5,7500,-0.5,0.46273668748645524,0.254580609
4,7500,-0.5,0.3835447339691759,0.30576055966579346
4.5,7500,-0.5,0.3686133949757826,0.3196311701711485
5,7500,-0.5,0.3579919842724771,0.32403795021934007
3.5,7750,-0.5,0.44440124791725133,0.29643133713133285
4,7750,-0.5,0.3937177427573769,0.2929374848248112
4.5,7750,-0.5,0.3502024727050376,0.3335497905045569
5,7750,-0.5,0.3404388577221367,0.33518799308699454
3.5,8000,-0.5,0.4512142314572518,0.3009644583958118
4,8000,-0.5,0.3853972600559646,0.3329421148385838
4.5,8000,-0.5,0.333386175,0.3344495595812301
5,8000,-0.5,0.31255232000125044,0.35432603603912155
3.5,8250,-0.5,0.4447594148895871,0.29756125644135445
4,8250,-0.5,0.3947331182044519,0.33183071816602044
4.5,8250,-0.5,0.3293826969344035,0.35639803129543457
5,8250,-0.5,0.29575344796515984,0.35772644822277305
3.5,8500,-0.5,0.3995778945989485,0.316598889
4,8500,-0.5,0.4046723525328921,0.3116246999432869
4.5,8500,-0.5,0.34628007387701076,0.35266197787558345
5,8500,-0.5,0.28373122918178917,0.37551165021342786
3.5,8750,-0.5,0.3742810719085443,0.32501082483464794
4,8750,-0.5,0.3810844111843191,0.3192007986553625
4.5,8750,-0.5,0.3661810396026128,0.33012808043690733
5,8750,-0.5,0.2903145623467181,0.37721737406598405
3.5,9000,-0.5,0.3449477196543984,0.33207097116713724
